random_mean_abs_effect	random_fraction_nominal_p_lt_0_05	random_weighted_abs_effect
0.2167275935419598	0.18421052631578946	0.22794431831790044
0.23638695642652896	0.21929824561403508	0.2648932465623236
0.24129990766943402	0.17543859649122806	0.2500702197210031
0.21404154023701652	0.18421052631578946	0.21667351687448794
0.2653693055124726	0.2719298245614035	0.3058398366817795
0.2605617559942887	0.2894736842105263	0.2788840726353166
0.23391469511107713	0.23684210526315788	0.25218849837341906
0.22575675793996497	0.22807017543859648	0.2440191508578448
0.22775491431073752	0.20175438596491227	0.22243514925841534
0.23168698882136213	0.20175438596491227	0.24388394529296908
0.23570179649826004	0.22807017543859648	0.232239718712207
0.22304196015785113	0.21052631578947367	0.2292979001640096
0.22768186980709557	0.24561403508771928	0.22942960519273034
0.2335198293869681	0.19298245614035087	0.25140285404297974
0.24049013309356282	0.2543859649122807	0.2529220130614858
0.23777214371572222	0.24561403508771928	0.23449893813466288
0.22057941735518105	0.18421052631578946	0.21519651764426231
0.23184758193965707	0.22807017543859648	0.21998088925830547
0.22346771344754454	0.2631578947368421	0.2270428069756661
0.24247834317483075	0.23684210526315788	0.25552822279637183
0.23739093681934234	0.2543859649122807	0.26673702301541424
0.23511142447236297	0.21052631578947367	0.23504433944399505
0.2525098633435046	0.2807017543859649	0.2595708394864486
0.22788631174848495	0.21929824561403508	0.23277898659001275
0.24447875150666395	0.22807017543859648	0.2712287787905909
0.24089657338984893	0.2631578947368421	0.25971801241919173
0.24624628576350305	0.22807017543859648	0.25508610178648305
0.23806734432076612	0.21052631578947367	0.2517273304444005
0.25798436416657305	0.32456140350877194	0.2796400682706738
0.23105766108970982	0.22807017543859648	0.2563003217801672
0.21578606577218104	0.19298245614035087	0.22144210962655328
0.23054782336922824	0.15789473684210525	0.2326357204648056
0.2525451895960968	0.21052631578947367	0.2685153790264671
0.22682251457551297	0.21929824561403508	0.23611976353910216
0.24860259844815055	0.18421052631578946	0.2835940805891453
0.219637856835211	0.18421052631578946	0.21978821071591176
0.2532413900016585	0.2807017543859649	0.2642914190975188
0.21087836904376564	0.19298245614035087	0.20787437156677316
0.2174625614851099	0.2543859649122807	0.22490898916982105
0.24494348375027294	0.20175438596491227	0.25367570994804495
0.22617642193324913	0.23684210526315788	0.23246365768657776
0.24653110708518303	0.2631578947368421	0.25734111115180136
0.24939809698319015	0.22807017543859648	0.2576969590227037
0.2699917873624899	0.2719298245614035	0.2835168763031771
0.249489770792517	0.24561403508771928	0.25818269297799434
0.24641106311217176	0.30701754385964913	0.2609578903276602
0.24238548107028252	0.2894736842105263	0.2592856828853974
0.254430679934787	0.2982456140350877	0.2697193442656846
0.24954306506163018	0.18421052631578946	0.2506395421624039
0.2291262704022253	0.23684210526315788	0.2433375754709483
0.22993189412856677	0.18421052631578946	0.2254156629329584
0.2543384070527074	0.24561403508771928	0.26257417093230534
0.21917926727738815	0.21052631578947367	0.271556693289754
0.2207684835887881	0.21929824561403508	0.24092630170787246
0.22889368218187933	0.2543859649122807	0.22264374544696167
0.2595468393117722	0.2631578947368421	0.27419247693392945
0.2641819591439528	0.3157894736842105	0.2856523108161551
0.23955285144025282	0.20175438596491227	0.25661034535027216
0.21005583007851103	0.20175438596491227	0.2428404555785207
0.23555278235934213	0.2719298245614035	0.2317112274363911
0.24454285590433428	0.2894736842105263	0.2539251356527072
0.22605547728343972	0.23684210526315788	0.23296439287439052
0.25407554194146026	0.2807017543859649	0.2754158652497795
0.24292439485497408	0.32456140350877194	0.24508491765048562
0.24398156319447373	0.20175438596491227	0.27831870310464424
0.24471023262046337	0.21052631578947367	0.26334359789353734
0.24542689625848468	0.30701754385964913	0.2636995593582598
0.20153568166936223	0.14035087719298245	0.2112496920090381
0.20772247925348547	0.21929824561403508	0.23377139423642085
0.2169306348619628	0.17543859649122806	0.2335118127808678
0.23062006453122985	0.2631578947368421	0.24108143853336841
0.2457924984142605	0.2631578947368421	0.2585775504252922
0.22948215963587595	0.18421052631578946	0.2510368510316278
0.23354687177823288	0.22807017543859648	0.2326916238534982
0.25562871360283135	0.2631578947368421	0.28045409120554693
0.25256501371089635	0.2543859649122807	0.259371170398305
0.23577390591400643	0.20175438596491227	0.2665571736572892
0.24961976784939766	0.23684210526315788	0.2590040090869434
0.22183162232761588	0.21052631578947367	0.227604662389592
0.2020210204669154	0.16666666666666666	0.20182479507545384
0.23266997058833938	0.23684210526315788	0.2524495675550529
0.24672333187262963	0.2543859649122807	0.25772662322698786
0.24217844730414226	0.23684210526315788	0.2416955532584791
0.23961104551138154	0.21052631578947367	0.26825724453578037
0.2649401025617624	0.2719298245614035	0.28793999625755407
0.2501130214055983	0.22807017543859648	0.2508827923303374
0.23621891198452394	0.2543859649122807	0.2695211363581153
0.22180154623694626	0.18421052631578946	0.22299688481231916
0.22942603097600361	0.17543859649122806	0.25722720139185856
0.27352320465880536	0.2894736842105263	0.2780766396683283
0.2283723462051119	0.15789473684210525	0.24441593513583498
0.2459058879702671	0.2719298245614035	0.24662312817493326
0.2183288922559229	0.17543859649122806	0.24901361869030325
0.2427650717590608	0.2719298245614035	0.26690034601214563
0.23391515621950484	0.21052631578947367	0.2514023111659974
0.2244281210671513	0.23684210526315788	0.2491780008340463
0.23786272660504532	0.21929824561403508	0.2505037441271391
0.21499832193239213	0.19298245614035087	0.21981504531134943
0.2220838627826207	0.20175438596491227	0.23622935463930353
0.2550147935649527	0.2631578947368421	0.2674823212408517
0.2378255995274352	0.24561403508771928	0.23832230017246042
0.2396622872620389	0.21929824561403508	0.22282634537774
0.23244630612096953	0.24561403508771928	0.2360031320291887
0.24556672727985177	0.2982456140350877	0.2556267301750516
0.26161635220788204	0.2807017543859649	0.2753625940126491
0.22205293631501977	0.16666666666666666	0.24199234226445526
0.21738280943367394	0.15789473684210525	0.22303471978411482
0.2162757557382484	0.23684210526315788	0.22723445986700447
0.26238205055194064	0.24561403508771928	0.2695599685396738
0.2402463671696339	0.22807017543859648	0.2518934304221903
0.2242117577708816	0.21052631578947367	0.24095949795836952
0.24886830083655267	0.2543859649122807	0.2608090865885531
0.23768770888574559	0.23684210526315788	0.25342375268839334
0.23635007075983533	0.18421052631578946	0.23647618222891115
0.22113697282773756	0.21052631578947367	0.2426882663352911
0.2542752497288736	0.2719298245614035	0.26667720135671263
0.2613945881994171	0.3157894736842105	0.2886075310069557
0.23688224978442052	0.22807017543859648	0.2616241844223527
0.24399378037916264	0.23684210526315788	0.26292211726635356
0.25873054025337994	0.24561403508771928	0.2762274467640639
0.235798141042545	0.22807017543859648	0.2635283813347665
0.23489545349179947	0.2719298245614035	0.2582437584548521
0.20683818250653374	0.14035087719298245	0.21839270885225898
0.2104202224022992	0.17543859649122806	0.2128331932849484
0.2518714907240098	0.21052631578947367	0.28135975378834654
0.23109044781143548	0.18421052631578946	0.21589256380523095
0.2278349887908792	0.17543859649122806	0.2429270373501791
0.23820011953104955	0.21052631578947367	0.23952809921120014
0.2514972804209558	0.2631578947368421	0.2657610447357638
0.24030721456642537	0.2894736842105263	0.25105594969637784
0.2549906364685031	0.21929824561403508	0.31151897303333703
0.2681457841370775	0.23684210526315788	0.2841827482693652
0.20845384439208742	0.20175438596491227	0.2131295301288287
0.246280368450293	0.23684210526315788	0.2517380445495901
0.22087299743756744	0.2543859649122807	0.2393674456165607
0.26941338107285495	0.34210526315789475	0.2803469436803628
0.24015373627351522	0.2543859649122807	0.26168742187117217
0.2499042000659139	0.2543859649122807	0.2643583564097894
0.22209081450569348	0.24561403508771928	0.2249631957348881
0.2553352440960453	0.2631578947368421	0.257594274921186
0.23659564593156168	0.19298245614035087	0.23510125955039307
0.23858052223839027	0.22807017543859648	0.24954795387802794
0.2386451505601202	0.2543859649122807	0.23768058470045453
0.23408578874100175	0.17543859649122806	0.23916767505542919
0.2424559204153859	0.2807017543859649	0.2689127342382547
0.22698604821435034	0.2807017543859649	0.2389861063709081
0.23324697121531252	0.19298245614035087	0.23990315759699238
0.23155069702027503	0.22807017543859648	0.24161981362561116
0.23157713173407304	0.21052631578947367	0.24708786551397147
0.25234681201022036	0.2982456140350877	0.2494763153859851
0.2282040317959853	0.23684210526315788	0.23683958596072155
0.2588520699073232	0.2982456140350877	0.27859235947808025
0.25908243529061503	0.24561403508771928	0.2764681926260331
0.2386121578446212	0.23684210526315788	0.23659070456356615
0.2140312228630272	0.23684210526315788	0.21529926037816863
0.2224444020065227	0.16666666666666666	0.24065978690231768
0.21562252577599345	0.19298245614035087	0.2204098115859668
0.20980299390666218	0.16666666666666666	0.22221225409634862
0.2613888487509141	0.32456140350877194	0.27886931357769756
0.2322493015263148	0.3157894736842105	0.2557569744721479
0.21323505595653577	0.21052631578947367	0.22868205095227295
0.23286430767869756	0.2631578947368421	0.23350269810907587
0.2347661016384758	0.24561403508771928	0.2494944702930343
0.23868437293819064	0.20175438596491227	0.24081849778136555
0.24659601954255989	0.2631578947368421	0.2572918551624015
0.25322095908168873	0.2807017543859649	0.27747515089221425
0.22445874625822446	0.21929824561403508	0.22828927647978053
0.24914303365452128	0.2631578947368421	0.2513119180748898
0.20228138923082584	0.16666666666666666	0.198685846720344
0.2366355831869029	0.20175438596491227	0.2408321484543171
0.2558790248798618	0.2894736842105263	0.27315099882277827
0.2237700236020466	0.21929824561403508	0.22963191080358908
0.21143841689131548	0.19298245614035087	0.22089525864573256
0.24575985358198077	0.21929824561403508	0.2534854470955825
0.2431200106229844	0.16666666666666666	0.25510273875173606
0.2255303708704348	0.23684210526315788	0.22254277888090804
0.2081098421346177	0.20175438596491227	0.21631464239761486
0.2234475843236731	0.17543859649122806	0.22812821292038027
0.22999058596618316	0.22807017543859648	0.22040115208052097
0.23924036524294165	0.2631578947368421	0.23612188364389095
0.23868010647920987	0.22807017543859648	0.2563363058977987
0.21672207805457872	0.20175438596491227	0.20986046771462533
0.21566784255694513	0.18421052631578946	0.23282273320726418
0.22813978053130737	0.20175438596491227	0.2530764017001039
0.21515131422267503	0.13157894736842105	0.23054789980090226
0.23724760841967366	0.21929824561403508	0.25697022812863873
0.21835932030319044	0.23684210526315788	0.2170669219602355
0.2470852262233419	0.22807017543859648	0.26385438030780123
0.24140722718989696	0.22807017543859648	0.262793713991055
0.23310908880073855	0.21929824561403508	0.22997308645306866
0.22522788275186933	0.18421052631578946	0.23527530185844717
0.234451395565958	0.21052631578947367	0.25154881044397565
0.22492186754596621	0.21052631578947367	0.2346802466141026
0.24279712182411667	0.2807017543859649	0.26146307608325114
0.25203649593925465	0.2543859649122807	0.24666705910953812
0.2613273003600255	0.2982456140350877	0.2870327861023373
0.22044426498666284	0.21052631578947367	0.22611314168521368
0.23828420656710292	0.2894736842105263	0.2442602009487927
0.2661700090522614	0.2807017543859649	0.2754749138246962
0.2314927794323582	0.23684210526315788	0.24218735021190765
0.21556385199633	0.18421052631578946	0.21463864614019604
0.22159926860428988	0.24561403508771928	0.220916375447603
0.21808294305102707	0.18421052631578946	0.23326624368121326
0.2321170943597407	0.2631578947368421	0.22932514915187502
0.2357107187095462	0.19298245614035087	0.2228883741607625
0.20965914222085696	0.17543859649122806	0.20437494622302113
0.2552615954192301	0.2543859649122807	0.28999632017540594
0.26417568881909137	0.2982456140350877	0.2821699247518771
0.2172122920412528	0.16666666666666666	0.22088770578547895
0.20681412076912722	0.18421052631578946	0.21186796386676626
0.23998267472715445	0.22807017543859648	0.25478423276220785
0.21625912712847878	0.20175438596491227	0.23247997232194623
0.2515243151084775	0.24561403508771928	0.2531012176785754
0.2590357858259973	0.2631578947368421	0.26649492446099354
0.24512462001163998	0.2719298245614035	0.24390880178710453
0.2234998424353924	0.19298245614035087	0.23722598661470895
0.2544272032174857	0.2982456140350877	0.2554253692481817
0.24046147415906918	0.23684210526315788	0.2489143983696048
0.23158084109099986	0.24561403508771928	0.22939251927800744
0.2430625906299903	0.2543859649122807	0.2629300513676169
0.22147065599332297	0.24561403508771928	0.23503241422933865
0.24132029644671904	0.24561403508771928	0.2545842029939563
0.25826482528183226	0.2894736842105263	0.2762724463301471
0.25927853838244913	0.2982456140350877	0.27196000397455733
0.21344865421778755	0.15789473684210525	0.21871746321198082
0.2215335586474529	0.19298245614035087	0.23496560356982993
0.22395172782381542	0.22807017543859648	0.2247066584490579
0.2532347438321373	0.23684210526315788	0.2556438185443643
0.22721283644640336	0.21052631578947367	0.24508310868980696
0.22586808723929644	0.21929824561403508	0.2334046928971839
0.2393669992385473	0.2631578947368421	0.24367567465146134
0.22592223197440095	0.21929824561403508	0.23146764330963254
0.21763187978425028	0.15789473684210525	0.24953580208347168
0.21612055142248252	0.20175438596491227	0.23219580434886866
0.2214667877982319	0.21929824561403508	0.21608845553585798
0.24404568276152336	0.23684210526315788	0.2702547793577459
0.2274046904950727	0.19298245614035087	0.22596215170349448
0.22988415209857718	0.21052631578947367	0.24608197770591583
0.2289771538887505	0.21052631578947367	0.22647812946598295
0.23013118158280102	0.22807017543859648	0.22703743095756998
0.22102622749341017	0.23684210526315788	0.256476343323458
0.2534386276865641	0.2982456140350877	0.24783037432003224
0.2341056103590701	0.21052631578947367	0.2561347008829178
0.25366370718882275	0.2631578947368421	0.2537450962598657
0.26001991320487267	0.22807017543859648	0.2767075765758769
0.21618916069751704	0.20175438596491227	0.2106508944851245
0.22224574531572336	0.20175438596491227	0.2647618827391965
0.24405066041510617	0.24561403508771928	0.26427582186641385
0.25283997997534585	0.19298245614035087	0.26592269731
0.22925184455265551	0.2631578947368421	0.24532503393194574
0.24632423888489713	0.23684210526315788	0.2555813947684869
0.26058065948202536	0.2719298245614035	0.2620865644909421
0.23076838451738496	0.19298245614035087	0.2266857830052404
0.24532261250647308	0.22807017543859648	0.2468140340676669
0.26015691441153327	0.2631578947368421	0.2725097015402529
0.23410824197168165	0.21929824561403508	0.23896378071731486
0.22795146941964706	0.21929824561403508	0.24359431214002153
0.24669968173532145	0.22807017543859648	0.26852858909464766
0.23904524167791028	0.21929824561403508	0.2532833747346004
0.24393517203342382	0.24561403508771928	0.2774699246056203
0.2792478780615857	0.24561403508771928	0.29062272439600007
0.24637097733186678	0.2982456140350877	0.26148097569349066
0.22402019134072013	0.20175438596491227	0.2665383301294311
0.23472623695013026	0.21929824561403508	0.24887789873184285
0.2362582713119125	0.21052631578947367	0.23832383508365942
0.25518654034369825	0.24561403508771928	0.2573673770657908
0.24625759690607735	0.2543859649122807	0.26091573786903555
0.25763796275696027	0.2719298245614035	0.2896391205947799
0.2597399350425019	0.34210526315789475	0.2910856295171494
0.23356174814223835	0.2719298245614035	0.24771587861191088
0.24675425778684712	0.21052631578947367	0.27482138364201425
0.21352155046815102	0.21052631578947367	0.2191346647468839
0.228995492466679	0.23684210526315788	0.22332306077008626
0.2306455903027792	0.23684210526315788	0.24748261650859865
0.24814492685727335	0.2894736842105263	0.2536759911264046
0.2514564351048483	0.2719298245614035	0.25687455633296824
0.22461315419473848	0.23684210526315788	0.2147074188397286
0.2501889513294685	0.23684210526315788	0.2543557735969579
0.21244809901131886	0.16666666666666666	0.22227990570726272
0.22198652815976275	0.17543859649122806	0.2429111771054967
0.26999022589545785	0.2631578947368421	0.2845860297238587
0.2391088237598057	0.2543859649122807	0.25284161467004046
0.23822961763013922	0.22807017543859648	0.2688455275804104
0.21612999091512608	0.20175438596491227	0.2378302727704236
0.2262833392033929	0.21052631578947367	0.2316055827362384
0.24535045353035026	0.21929824561403508	0.2368229807291961
0.24965623045259497	0.24561403508771928	0.24552395986502418
0.22304742999956295	0.22807017543859648	0.23855409882111456
0.22273679012137312	0.19298245614035087	0.2502164361426498
0.2464647094751866	0.2631578947368421	0.24959558250186104
0.24411241935039002	0.2631578947368421	0.258223112815309
0.21647071196086892	0.21052631578947367	0.23259921082730464
0.24032429288366486	0.21929824561403508	0.26438930949567907
0.230545596469257	0.24561403508771928	0.250895048620193
0.23388822099299458	0.20175438596491227	0.23582571302934704
0.22953915341494557	0.21929824561403508	0.23925796201097346
0.23600774318377152	0.20175438596491227	0.2450376402717042
0.230429573233795	0.23684210526315788	0.2542377426955746
0.23522040961032614	0.20175438596491227	0.23272728909594217
0.23380873247339884	0.22807017543859648	0.2424219851916707
0.2306729526880704	0.21929824561403508	0.23994691765555015
0.23823681999574203	0.2543859649122807	0.23686078354560836
0.23084875723019493	0.22807017543859648	0.24812809665336627
0.2412450638276613	0.23684210526315788	0.2539846922480704
0.19241141449352078	0.17543859649122806	0.20226308347562816
0.2334682272197646	0.23684210526315788	0.24395655821435216
0.2482464440265026	0.21052631578947367	0.25051121208078275
0.23474158160149416	0.24561403508771928	0.25223666576549886
0.19713259590225649	0.14035087719298245	0.21052870008375268
0.23597054275190843	0.24561403508771928	0.246352148248357
0.25409652833078566	0.23684210526315788	0.28252632965132246
0.23779040159682316	0.2894736842105263	0.25157500808001354
0.23637059410848157	0.20175438596491227	0.24777623336784696
0.24168142802156062	0.2631578947368421	0.2560656728843972
0.24071700329714654	0.2719298245614035	0.26372086356272395
0.20647894058244126	0.17543859649122806	0.21346250395997435
0.21796555765641223	0.23684210526315788	0.23131116367176616
0.24194919940933826	0.23684210526315788	0.2484311563756216
0.2413203440644541	0.21052631578947367	0.25743763427396044
0.2307131251874491	0.18421052631578946	0.26056661099863526
0.2417248658263367	0.19298245614035087	0.25043213956319665
0.2598997199582406	0.24561403508771928	0.2595992162389128
0.24859760552481602	0.2543859649122807	0.2512815443382294
0.24743399338234773	0.19298245614035087	0.2467148563539591
0.24769034525275926	0.2631578947368421	0.2420381636161696
0.22578678886899142	0.22807017543859648	0.2396258123007146
0.24095243736574853	0.22807017543859648	0.25048443570901746
0.24318430503116678	0.2631578947368421	0.27836855250851755
0.26631521346157394	0.2982456140350877	0.28146484113077513
0.19980402931002436	0.14912280701754385	0.22254416194031426
0.22103031914656512	0.19298245614035087	0.2208731116187629
0.25661901768472556	0.2982456140350877	0.2859650450242408
0.22310018213855765	0.19298245614035087	0.23548135187169383
0.24170022587873002	0.2719298245614035	0.2592508389736093
0.265145142778613	0.30701754385964913	0.31433514136797125
0.2470454738793339	0.21929824561403508	0.26063909875671337
0.23146873160066123	0.23684210526315788	0.2420239191673877
0.26370251406307266	0.21052631578947367	0.26174431427524913
0.27483792114724676	0.24561403508771928	0.27861737520324054
0.22482574907467148	0.21929824561403508	0.2409592985199687
0.29139692886732044	0.3508771929824561	0.31245642688950925
0.2474090496303265	0.22807017543859648	0.25851306483442094
0.21548145196678575	0.24561403508771928	0.24052096720237323
0.2251318609004771	0.2631578947368421	0.22224107983918798
0.26029440980879376	0.2894736842105263	0.26951875377488743
0.23531869226572438	0.2543859649122807	0.26432236287110206
0.24266272325663574	0.2807017543859649	0.26079619883178473
0.2323522851953764	0.17543859649122806	0.25499477494459916
0.22606747076612804	0.21929824561403508	0.23802074224660338
0.2673816302737145	0.2719298245614035	0.26632049758940424
0.23696874846559066	0.2631578947368421	0.2770028216825106
0.24735599792286267	0.20175438596491227	0.27443196727592695
0.21355984326049504	0.21929824561403508	0.1969389173659242
0.21369380757437176	0.21052631578947367	0.22663971774909594
0.21495339743858044	0.21929824561403508	0.23249848032601456
0.24059024868395507	0.2543859649122807	0.2897300078836926
0.22909972637856485	0.24561403508771928	0.22871519647781172
0.21674928702630622	0.20175438596491227	0.226528195469733
0.24101689336857107	0.18421052631578946	0.24794371983647837
0.25750529047947485	0.23684210526315788	0.25018347649932765
0.2399616957315903	0.22807017543859648	0.25558246660324313
0.23676737892529853	0.21929824561403508	0.239684384143786
0.2518501063514188	0.2631578947368421	0.27015937068846546
0.21449477528170266	0.17543859649122806	0.2348114295549696
0.21974965181189854	0.17543859649122806	0.22418197473262994
0.21176487768132835	0.14912280701754385	0.22013688873850132
0.21730734764799772	0.19298245614035087	0.24064647658981483
0.2354943789647674	0.18421052631578946	0.2346271636661498
0.2198107509232584	0.17543859649122806	0.23655396150236643
0.2204910169194549	0.17543859649122806	0.23409856441274196
0.22314581841490896	0.20175438596491227	0.22838614505788235
0.23444749931154915	0.22807017543859648	0.2607137310556924
0.25958032973400325	0.2631578947368421	0.260892601174211
0.21831947097362006	0.21929824561403508	0.2156674203296044
0.2225427938771957	0.21052631578947367	0.2347281044468628
0.20941485908230628	0.14912280701754385	0.2235563159606389
0.22040016990137412	0.19298245614035087	0.21944652402733142
0.24723845579177228	0.3157894736842105	0.26858429448028326
0.2475160072337817	0.2719298245614035	0.2511104235492608
0.21735063605925745	0.17543859649122806	0.22975269093993203
0.2257899011757853	0.22807017543859648	0.23938491127238995
0.2486287601669105	0.2807017543859649	0.24823884919724418
0.22961364122624092	0.24561403508771928	0.23673946750539138
0.23531886377204453	0.23684210526315788	0.26196738486637067
0.24469339202255166	0.2631578947368421	0.2560891652508494
0.24910830232140718	0.21929824561403508	0.2467542074724059
0.22283942982979008	0.15789473684210525	0.234654197925128
0.23936199054946	0.22807017543859648	0.24851731686879455
0.261322584527595	0.3157894736842105	0.2970802122849311
0.22004504060047347	0.18421052631578946	0.22602129993077244
0.225584706358452	0.24561403508771928	0.2288964915075441
0.23618677789475861	0.24561403508771928	0.24393955033315684
0.2187486498646563	0.21052631578947367	0.2205881871865869
0.24523332336806852	0.2719298245614035	0.2605682266127358
0.23861207688834296	0.2807017543859649	0.257877013811884
0.24914236008401394	0.2719298245614035	0.24978206169192194
0.22943038291289247	0.2894736842105263	0.2397856962307257
0.21978526774775356	0.15789473684210525	0.2184292807243362
0.24207931166368613	0.2982456140350877	0.2594649588442268
0.22462423371637638	0.18421052631578946	0.23588971469338924
0.203445531746911	0.21929824561403508	0.20904934898644467
0.2270968880582392	0.24561403508771928	0.2552975202307212
0.22984092706314335	0.2719298245614035	0.23032516122055768
0.2498044448832849	0.2543859649122807	0.2850619094626766
0.20953848053027957	0.18421052631578946	0.20674221039530719
0.24808455120038733	0.24561403508771928	0.26415880685534593
0.2554381803824134	0.2543859649122807	0.2753323660770896
0.2017383973476364	0.19298245614035087	0.21312876461956476
0.2585380834490517	0.21052631578947367	0.26036909065742997
0.228674483377404	0.17543859649122806	0.2416371652630747
0.22370647041292238	0.20175438596491227	0.24597586416420833
0.24496453328624518	0.2631578947368421	0.2598762933096679
0.2249928140336763	0.21929824561403508	0.2319396577778533
0.23845679197916608	0.22807017543859648	0.2405207342628698
0.21828094831075043	0.17543859649122806	0.2163508049320559
0.225215723829316	0.19298245614035087	0.25769551374987765
0.20644641670196515	0.14912280701754385	0.2103333762934305
0.2404394829099859	0.30701754385964913	0.22880592318882262
0.2147903897501054	0.18421052631578946	0.22494198047083216
0.24011765008614763	0.23684210526315788	0.26937594527023856
0.24047496272000746	0.23684210526315788	0.23614811747103526
0.2380478050016229	0.2631578947368421	0.23692145502458065
0.23990467826361359	0.21929824561403508	0.2489309723157938
0.2687898117195392	0.2894736842105263	0.2990751701240882
0.23668148199290395	0.23684210526315788	0.2404608232725886
0.256492249598018	0.3333333333333333	0.278901245775806
0.23707297187483634	0.21929824561403508	0.2372915739245649
0.2670393776588734	0.24561403508771928	0.27939893719944187
0.23740142942043246	0.21929824561403508	0.25360121881578784
0.23168680912592463	0.22807017543859648	0.2377457973328114
0.22765719485645622	0.23684210526315788	0.23137688440433904
0.21721326311166278	0.16666666666666666	0.23336687406224846
0.225990210085	0.22807017543859648	0.25262657851833764
0.2177719795533216	0.21929824561403508	0.2308382896001513
0.22962394146706205	0.22807017543859648	0.2636660227811273
0.2340025968090753	0.21052631578947367	0.2523194886607972
0.2512962332077512	0.2982456140350877	0.2547740796462302
0.27465247800808745	0.3157894736842105	0.3080814267728296
0.21810305325355336	0.23684210526315788	0.2219179495787475
0.23907123207889172	0.2719298245614035	0.2462122796316217
0.21520675589648217	0.20175438596491227	0.22318664126175203
0.23903000724930556	0.24561403508771928	0.23970954726257537
0.21634516040606164	0.20175438596491227	0.2232771410977092
0.20006790530251192	0.14035087719298245	0.21074915677123343
0.24937427551957272	0.2719298245614035	0.2445790047672259
0.24087554113245618	0.23684210526315788	0.24709541500888776
0.22490726383429874	0.21929824561403508	0.24499093253618692
0.21986331879451346	0.22807017543859648	0.22934131138193672
0.23889535731718653	0.2807017543859649	0.24768183849137576
0.23674181782347653	0.19298245614035087	0.24013141465294696
0.24739544753863915	0.23684210526315788	0.25722818862474894
0.24958515718676666	0.2894736842105263	0.2557279840848909
0.219656239102104	0.16666666666666666	0.22615639879926971
0.22085392760161757	0.21929824561403508	0.23425981155946035
0.24250898310548763	0.2631578947368421	0.24316211382992475
0.23212646246776583	0.21052631578947367	0.2542511925011591
0.24133269949948558	0.2631578947368421	0.24048333140163147
0.24496177551070614	0.21052631578947367	0.24267124169100443
0.22357139622662286	0.15789473684210525	0.23830212991661712
0.21895559969367037	0.20175438596491227	0.2141673991777826
0.2185410382668705	0.21052631578947367	0.22828841808341807
0.23106037233024962	0.2543859649122807	0.24196839071324328
0.26695928000736663	0.22807017543859648	0.2679274639301256
0.23878509942214735	0.21052631578947367	0.2499890971543745
0.251412766041411	0.24561403508771928	0.27277767520125296
0.23486895030885505	0.21052631578947367	0.235856254835817
0.221839536973093	0.20175438596491227	0.2226915186949381
0.21718290552588063	0.18421052631578946	0.22646276239899124
0.2163632226227343	0.16666666666666666	0.22711970039495374
0.22425860202658587	0.21929824561403508	0.23472146369572802
0.24161452392190028	0.23684210526315788	0.2550890662839676
0.22081147051576605	0.16666666666666666	0.2402319716630179
0.2147542696818954	0.13157894736842105	0.21703315245670984
0.21085830196555974	0.16666666666666666	0.21916508285224706
0.21914811609961982	0.16666666666666666	0.2226022119874344
0.24303410518938742	0.23684210526315788	0.276337909465168
0.24996332552813907	0.20175438596491227	0.26030462849033853
0.2664781945860252	0.30701754385964913	0.28334880343158375
0.24269678291889185	0.24561403508771928	0.27691509402905645
0.24601434809268027	0.21052631578947367	0.2640266579910147
0.22313594630168895	0.20175438596491227	0.2302676723465218
0.23737789335206208	0.21052631578947367	0.25129370016495856
0.2669325354858036	0.3157894736842105	0.27225932904374567
0.23481056874799217	0.2807017543859649	0.24341928276171176
0.24178382805441234	0.20175438596491227	0.2454757821526481
0.23452197639137884	0.21052631578947367	0.2549543497858275
0.23112766945574503	0.21052631578947367	0.23514638221785517
0.27634946532999	0.3333333333333333	0.26599835799738963
0.22718249824169276	0.21052631578947367	0.23343399116384445
0.21721110275767844	0.18421052631578946	0.23669583598283972
0.2301088961248117	0.21929824561403508	0.22204473004708575
0.21815495816510913	0.17543859649122806	0.22764164669579431
0.21999429061463402	0.22807017543859648	0.22941722707282733
0.22586894105138605	0.21929824561403508	0.24325492545075558
0.2487329529630391	0.2719298245614035	0.26889148453536393
0.2664366283892563	0.35964912280701755	0.27430895780937675
0.24428308759097891	0.2894736842105263	0.24209377631040002
0.23664950681540942	0.22807017543859648	0.2481276581148005
0.24542051923747046	0.2631578947368421	0.25740180975231575
0.2210708009870999	0.22807017543859648	0.23090187443762486
0.2685545306416844	0.22807017543859648	0.2828013899018255
0.23952611633442447	0.2807017543859649	0.2473671687505147
0.2253280631885252	0.18421052631578946	0.22155678965374406
0.2276436871497207	0.21929824561403508	0.2181889632323679
0.22721541476613502	0.24561403508771928	0.21856432771498457
0.24235927665679097	0.23684210526315788	0.255436046548653
0.2383178888132121	0.23684210526315788	0.25296519601421014
0.2372800666223695	0.21929824561403508	0.2540845507571879
0.22832176350884187	0.21052631578947367	0.24299323362127373
0.21901861052677726	0.19298245614035087	0.25446574249229253
0.23801421687879987	0.30701754385964913	0.270855288854536
0.2616177044929328	0.20175438596491227	0.3161798138865004
0.2432483353775	0.2719298245614035	0.241021364849379
0.23549988665341304	0.2631578947368421	0.24994948496123415
0.24071900973796131	0.2543859649122807	0.24668766438847872
0.2521603105941125	0.21052631578947367	0.2734024902969692
0.2496485964793284	0.2719298245614035	0.2595378175253177
0.24552138592373834	0.22807017543859648	0.25920517541563354
