iter	min_stage	morula_rank_lowest_is_1	morula_minus_min	A_Oocyte	A_Zygote	A_2-cell	A_4-cell	A_8-cell	A_Morula	A_Epiblast
296	4-cell	4	0.261153190511227	0.5039532779434459	0.4467271889086679	0.2754761831081651	0.1869539942147383	0.5948847838409224	0.4481071847259653	0.4777609635535718
297	4-cell	5	0.23288979153384465	0.5646037912676205	0.39447950709842805	0.5318253810121647	0.26992717942891403	0.4116698696501132	0.5028169709627587	0.4871438823988395
298	2-cell	2	0.058626618902867245	0.6052259840019582	0.4859924787567848	0.38168157593480456	0.4888417700874191	0.5929875241419269	0.4403081948376718	0.5041438036602705
299	8-cell	7	0.6506732357677673	0.6212698228506894	0.6481989110174329	0.3799874459526963	0.5974564361102122	0.1848523168035666	0.8355255525713339	0.44475571120706264
300	Morula	1	0.0	0.6572129238028313	0.6462631337925042	0.6061474692955101	0.545234718663022	0.5783276079610182	0.5082995952560414	0.6652738420412765
301	Morula	1	0.0	0.5000534207922938	0.3810824705471665	0.5575006490573675	0.3814857038623716	0.6432618195540335	0.2930665205726794	0.5803292942511113
302	2-cell	3	0.2719553145344743	0.6055570327119005	0.5705863650524352	0.27926025957136824	0.34889321516461785	0.6048877010667562	0.5512155741058425	0.6930921128793288
303	2-cell	3	0.21543013370654346	0.4146086097648863	0.46335981789006847	0.1859079574583094	0.41633938804692017	0.6334206270363851	0.40133809116485286	0.35101768689769525
304	Epiblast	3	0.06275028925188691	0.41277554720700077	0.4349802969235481	0.346718164902763	0.700613705018603	0.3904717299402906	0.3783200323857301	0.3155697431338432
305	Oocyte	2	0.25213895066541064	0.2595017205710944	0.6463381051873205	0.662535207951509	0.5674316881846745	0.6423890945054356	0.511640671236505	0.629916742503088
306	Oocyte	5	0.3249265783380229	0.27138577078474574	0.6604524558272171	0.4558294035941264	0.44171496689514533	0.7243770715690815	0.5963123491227686	0.29953259520535763
307	Epiblast	4	0.06897842724301428	0.328048284918098	0.4155641844710727	0.3098609012438792	0.5409011152254304	0.5353850452574056	0.33197871187473416	0.26300028463171987
308	Zygote	5	0.2015282465297767	0.7261762772394695	0.37899997695856863	0.5024426975533939	0.5151028225718403	0.39197916451095416	0.5805282234883453	0.6981168975764718
309	Epiblast	5	0.3155952774262373	0.7384446855075703	0.599331142450106	0.437734741501557	0.7683555938663613	0.49478147167959513	0.6623444811067861	0.34674920368054885
310	Epiblast	5	0.14191616664875306	0.6032930029494016	0.38491196816377005	0.38114487961372356	0.43039864885646495	0.5405078664827823	0.4760528008113317	0.33413663416257866
311	4-cell	6	0.20429047271393053	0.4022591354633004	0.45379641186556574	0.5815214599364897	0.32351407881549576	0.48250263033900165	0.5278045515294263	0.37774343901718077
312	8-cell	3	0.10415549899556226	0.4144557722806901	0.621759805618498	0.6269566267949438	0.532537210487472	0.37271281528223155	0.4768683142777938	0.6241082355025315
313	Epiblast	2	0.04999034079781273	0.752236665231425	0.42680197431647937	0.414859208207135	0.5320548098543137	0.5615627688510685	0.39287624454639036	0.34288590374857764
314	Zygote	4	0.23610643099655348	0.5885109705702736	0.25920240706916864	0.4537312031423604	0.31443160346506704	0.5479346148632942	0.4953088380657221	0.7065835283889025
315	8-cell	5	0.20965102072427233	0.3456804235460971	0.6573472629154506	0.4716262693733846	0.4403374908990312	0.30345720272646637	0.5131082234507387	0.6696539658276074
316	Zygote	5	0.1530361639606886	0.4168164781241682	0.41458682116369444	0.5074407968170731	0.589453183281383	0.5810816046867455	0.567622985124383	0.48737461903879853
317	Epiblast	2	0.04675288696894503	0.6369102739316251	0.467333995286214	0.49853193596707046	0.6637625306186068	0.5178096944289768	0.4651014458333092	0.4183485588643642
318	Oocyte	5	0.3234375455910301	0.2037046655082686	0.704779052583266	0.4234229952530658	0.4880846351580856	0.6902989652632932	0.5271422110992987	0.45854502447783946
319	8-cell	3	0.03650166821606732	0.5363645387145264	0.5358555054671195	0.45582701104442086	0.6455241178284216	0.27184902048355525	0.30835068869962257	0.2836077200814951
320	4-cell	4	0.14514057701463495	0.3871205399975367	0.7728739606802602	0.6837072502704276	0.3092897033106376	0.7583866308702103	0.45443028032527255	0.3427585299130411
321	Zygote	5	0.33855099417913537	0.34225827794785735	0.2624436996103994	0.58868031079249	0.6773256668479914	0.6460353527672099	0.6009946937895347	0.5383611350584864
322	Oocyte	7	0.6798985609367	0.15820970493765243	0.48434989754999536	0.34758777266201224	0.5157331987862158	0.6369092666487892	0.8381082658743524	0.6296964815488604
323	2-cell	5	0.13099739635233554	0.5392659006935373	0.563741377855194	0.36227077524224016	0.41926456517345123	0.47472696939756825	0.4932681715945757	0.446571629948985
324	Oocyte	7	0.44919181567758626	0.2714040250531362	0.31768891747740635	0.5366934363122666	0.5915826797779686	0.4806311961691363	0.7205958407307225	0.361053114116
325	8-cell	5	0.14921821607523622	0.4623005204753974	0.41451852133666994	0.5121619520658874	0.4524666875825519	0.3305778417830044	0.47979605785824064	0.5102389541789905
326	2-cell	3	0.22089014205540736	0.41544239310205944	0.6242927253777553	0.20099642683180446	0.581750879585127	0.43950571878966604	0.4218865688872118	0.5405882699183511
327	Epiblast	5	0.17447902807261373	0.6022985100333751	0.6189871994374738	0.5844364920802992	0.4356209772621499	0.8997682558381039	0.6063825881147594	0.4319035600421457
328	Zygote	7	0.3617660235247582	0.4180697914915667	0.25724953943728246	0.39286941276655224	0.3796969828650385	0.583868505206086	0.6190155629620406	0.424378524805084
329	8-cell	7	0.5477096491506925	0.5510390813086214	0.5103597193331588	0.2745240399556925	0.45140149527930484	0.2733090578443776	0.8210187069950701	0.600373421620039
330	Zygote	5	0.24200236922266893	0.5344772158367179	0.41999158884766996	0.5843593914450051	0.6680958761213369	0.7925384016187784	0.6619939580703389	0.4862751465112026
331	Epiblast	4	0.0866792862212013	0.5231698266773734	0.46501706317796065	0.655248658085704	0.43507223938315526	0.5756312753927035	0.5055068074051936	0.4188275211839923
332	2-cell	5	0.24859252085773878	0.5843562027022473	0.43987697420449345	0.24971567649272727	0.4281924859632706	0.5790441668805371	0.49830819735046605	0.45087350153532235
333	4-cell	4	0.36548938087064037	0.6665834171117357	0.4689692547007913	0.37263917357977666	0.19260237576907796	0.5988569306019147	0.5580917566397183	0.7979520088920573
334	Zygote	4	0.08953716874294043	0.659413957984891	0.4816642547624193	0.6623118771759269	0.5405923382677358	0.5094436727978127	0.5712014235053597	0.6100736098469738
335	Oocyte	3	0.21531083430117284	0.24827671156521672	0.5204429766504263	0.5927850784882507	0.5146719319999624	0.3646031997740165	0.46358754586638956	0.5267846089824302
336	8-cell	3	0.15078046566138448	0.49554219987682274	0.4555238180296901	0.665506536584233	0.7668938216711766	0.326987480160863	0.47776794582224746	0.5454354157692556
337	2-cell	6	0.35241024660261333	0.4400647954884934	0.4884296734719532	0.30718437670722387	0.6979953912750182	0.501556492066412	0.6595946233098372	0.42040424783967
338	8-cell	7	0.45456335004759924	0.4549811640816144	0.49504366131160304	0.528157405112726	0.5751922761061545	0.3900648010525906	0.8446281511001899	0.39110654499886033
339	8-cell	5	0.18020509676084095	0.4449736561535429	0.6484182159192682	0.5658402569636343	0.48345036925242724	0.3812780718785871	0.561483168639428	0.5525073752294595
340	Morula	1	0.0	0.44781487008955756	0.47786537853041544	0.6661046639140826	0.6039003348049999	0.3755910610867941	0.35693416524312793	0.47562021147223954
341	Morula	1	0.0	0.4361787306453604	0.38805960251270466	0.602854673645838	0.51895549099416	0.7545560256115761	0.22215808590485597	0.4317393025776258
342	Oocyte	6	0.3133906443980649	0.2975332929807993	0.6729866926899146	0.5676272067225703	0.4691954215295181	0.5407071189481348	0.6109239373788642	0.34214463708964693
343	Morula	1	0.0	0.4680464411751799	0.6330847288116122	0.4261919697264017	0.5465494348818161	0.6026253032395565	0.2733876102790487	0.38255672504660626
344	8-cell	7	0.2986394450694142	0.4675814402145116	0.5610792873522614	0.6237493977872329	0.3437232460858094	0.32778158034098004	0.6264210254103942	0.5163919413247251
345	Morula	1	0.0	0.5950189100083868	0.5910420439082953	0.5267748973735097	0.6111683378081516	0.485728049063888	0.2769023919417595	0.4847181122284741
346	Epiblast	5	0.26428229946142245	0.7125535105395067	0.4429087071524076	0.6274278176550526	0.5798101210223637	0.8169276614992362	0.7014363800633198	0.4371540806018973
347	Epiblast	3	0.15012162976758836	0.6766195027251023	0.5884725842283958	0.5024645569796635	0.6548591796726361	0.6186733130296838	0.5455071097496329	0.39538547998204454
348	Morula	1	0.0	0.41284554467156004	0.49967914104971517	0.4401789996921719	0.47805441963969236	0.5583994343675678	0.3645474337427699	0.4595743215578215
349	8-cell	2	0.027806554352905355	0.4797460343595757	0.4847881167957882	0.4318595548288606	0.6784414963933135	0.17856598323373346	0.20637253758663882	0.6357228633645531
350	Zygote	7	0.4650715251536738	0.4552023210854669	0.2900683110365475	0.6526724446080537	0.512584447176304	0.6038800926374306	0.7551398361902213	0.3192000921640269
351	Zygote	5	0.16840124499144082	0.5582704566534524	0.3754890362722517	0.6219658332414664	0.46978119149779407	0.530095815903994	0.5438902812636925	0.452440467283558
352	4-cell	5	0.3915516015728748	0.23759240087216416	0.48625209481959375	0.6720060264388221	0.23272438546865443	0.6374415214005361	0.6242759870415292	0.489040347367739
353	Zygote	3	0.04931526580871304	0.4875559526885215	0.44851840879424065	0.6839820350470409	0.6629785920843053	0.7408675980411138	0.4978336746029537	0.6492494272094436
354	8-cell	5	0.12968526568509597	0.49931126970054046	0.4588570530482587	0.6204201528260431	0.4572783990923305	0.37500970055823246	0.5046949662433284	0.6325208075621745
355	Morula	1	0.0	0.528328890425867	0.4629513766007718	0.7677333125031297	0.5368473244984957	0.48719028250464125	0.2726989186647485	0.5760139252220562
356	Oocyte	7	0.363306115169854	0.3013504612341551	0.5450572673870391	0.380858480250028	0.5587428691633136	0.39862027623442	0.6646565764040091	0.37361356396248446
357	Oocyte	3	0.07717286461447337	0.44699220554247443	0.5599805444689662	0.5398972089986731	0.7570756868176813	0.5979487035055169	0.5241650701569478	0.45135139763181914
358	Zygote	2	0.1233709452083907	0.43614003805612767	0.17375462009986936	0.6206047241367342	0.6428523691511616	0.676067442951167	0.29712556530826006	0.5411924610738998
359	Epiblast	5	0.1854261810683181	0.38113973117810523	0.34063932616584774	0.5203954937863375	0.6586467282246691	0.3702131452345987	0.39854507239590076	0.21311889132758266
360	Oocyte	3	0.10200374251886196	0.3549726346305848	0.61283437884114	0.5877945533889277	0.46682214862236276	0.594967565563778	0.4569763771494468	0.3610055161653668
361	8-cell	5	0.36685191302471964	0.24618383552173978	0.4058535024527411	0.2159849151548273	0.6992674196831627	0.07525767978479013	0.4421095928095098	0.5208526564090682
362	Oocyte	2	0.08096406712347004	0.2908241149443408	0.5571579678377194	0.8183141622396877	0.4305494736159214	0.6070583799505025	0.37178818206781084	0.6590359097109826
363	Epiblast	6	0.2320717011847394	0.5593463548218902	0.5432754750841715	0.535270340488616	0.5866889830389624	0.6945309771993062	0.6937623590293907	0.46169065784465124
364	Morula	1	0.0	0.48482949443067325	0.6045066813420696	0.4291695418507199	0.7029967482482951	0.4188496197266132	0.2575981036492573	0.4962338833745579
365	4-cell	2	0.10671698650233102	0.39265240529348	0.4708884703733254	0.6238384257735389	0.2360180374488801	0.4433571191323979	0.34273502395121114	0.6318146516456017
366	4-cell	7	0.21446775687195674	0.5956325524855217	0.6673626016846972	0.5420341800250505	0.5263683848898889	0.6417127975488084	0.7408361417618456	0.5615922885976091
367	8-cell	5	0.35279872139602286	0.7615877348387645	0.4782829963021176	0.45334908338048996	0.4901259731317638	0.23333172897938337	0.5861304503754062	0.6254524602573877
368	Epiblast	6	0.5006941956375213	0.3821059222678078	0.5033272358937881	0.47423558390498577	0.5652962852786909	0.7547690611224236	0.7414238637996613	0.24072966816213998
369	4-cell	6	0.4146672628525112	0.7362421890597151	0.5289621043099757	0.4710491049660785	0.23763060707429703	0.45200797999839243	0.6522978699268083	0.2976381582162271
370	Oocyte	2	0.043238893672963324	0.17281712167286065	0.7223291969872815	0.4580848784999061	0.43285686129786993	0.3096281524753413	0.21605601534582397	0.6617880599512398
371	Oocyte	4	0.15620025395189113	0.35341035481945243	0.4926436901007047	0.8071456629206768	0.6026825134936817	0.5355858085276206	0.5096106087713436	0.4169447178929605
372	Zygote	4	0.16057517725547815	0.6399515141552017	0.4532819889535609	0.5647864761332883	0.6211371225182307	0.6306333343393925	0.6138571662090391	0.5656724080711968
373	4-cell	4	0.27706187202754956	0.6171181308199867	0.8233669709023994	0.6329447731264413	0.2497732542742353	0.49406872011490877	0.5268351263017849	0.2686345706027833
374	8-cell	7	0.5877121089988365	0.3640735066884243	0.4260217830007835	0.5954109682712054	0.4505543226126281	0.10900288906315239	0.6967149980619889	0.35587958609032566
375	Epiblast	5	0.23377463379078034	0.7629452702044095	0.5458812592928035	0.6097358271601692	0.5173332715113639	0.4555563881713409	0.5530906263380541	0.3193159925472737
376	Zygote	7	0.3122951510203872	0.3678372564406977	0.2732121747355779	0.3591528531936452	0.38472630339659797	0.27528584041070686	0.5855073257559651	0.32486772588242163
377	4-cell	5	0.21769991673336875	0.37524489048986365	0.37289610834558007	0.6504036282340293	0.2943365671553724	0.5515587930692737	0.5120364838887411	0.3527036884275895
378	Oocyte	4	0.1750662975543702	0.24622797632079646	0.46857129193745717	0.4162953117549102	0.8218403198751147	0.40918889642618594	0.42129427387516666	0.5301084236589676
379	8-cell	6	0.35720194068674266	0.6189990263256662	0.6558850974510501	0.7683811280526888	0.49078508616444555	0.4070188994856963	0.764220840172439	0.6193985785085281
380	Oocyte	5	0.22259881022760072	0.2481244101915461	0.4731881324248644	0.4508796962180647	0.4268415596680114	0.5800549716533263	0.4707232204191468	0.3183267758043362
381	Morula	1	0.0	0.5373181569582692	0.4451227791740052	0.82384464944382	0.3513374319309187	0.48547302164196965	0.1581613525355257	0.5570929588115203
382	Zygote	5	0.2972854923795359	0.4479521012253236	0.2655760455269797	0.4726186812007874	0.43012759560610186	0.6095685331580143	0.5628615379065156	0.6719134197601446
383	Oocyte	2	0.06687128559967803	0.42349894240543473	0.5068458729551015	0.8095303718171186	0.6355459535919361	0.6792360310894396	0.49037022800511276	0.5453564641215973
384	2-cell	4	0.17795187165104975	0.5640885573530354	0.809991083213015	0.2521963453968683	0.6202661464795641	0.3784244249559501	0.43014821704791806	0.3326067550297813
385	Morula	1	0.0	0.47633005857424304	0.47723610025683993	0.41012034144125237	0.45629237868712336	0.6025635959455325	0.3183429188892872	0.4308571650517544
386	Epiblast	6	0.38885102199558697	0.7039749459505861	0.44238505927201677	0.32452455957491155	0.4252252124415504	0.49224405404390265	0.7039141336751417	0.3150631116795547
387	8-cell	3	0.044205618946683956	0.634467295399072	0.6608606114637292	0.5307988060937587	0.592085174046519	0.5200052834072861	0.5642109023539701	0.6133738429044621
388	Oocyte	5	0.2894802504889344	0.28975736549112147	0.5393594369929688	0.5561908017485392	0.7499934423628483	0.748577145982485	0.5792376159800559	0.4957617171716079
389	Morula	1	0.0	0.5543684660662941	0.6156096569580108	0.6408548580094593	0.4347086632791091	0.5011361352226562	0.23903643739913005	0.6546421994118915
390	Epiblast	2	0.09782760854709244	0.5223207899445861	0.6555004095514678	0.48764449973068136	0.48080022783473697	0.4953491087462586	0.39413602759104227	0.29630841904394983
391	Morula	1	0.0	0.665213784697227	0.5138338682483166	0.45568155810189725	0.770455192881242	0.7610370961779009	0.361321905915881	0.3842957344030181
392	Oocyte	6	0.3104258507822495	0.3455920907883572	0.48045889568973893	0.536158650138779	0.4898375534074793	0.5894374079507063	0.6560179415706067	0.7323170395327241
393	Zygote	2	0.024495644368288938	0.6180203742723565	0.3891705409484743	0.4528385116805841	0.4372155883177228	0.600376233510991	0.41366618531676325	0.4737776410043087
394	4-cell	5	0.2664202077561878	0.40463124074806006	0.629929644683701	0.5184088046820943	0.32184590869746665	0.6996563301530512	0.5882661164536545	0.5019830985494914
395	Epiblast	4	0.0844209430794649	0.38659935863496586	0.431543469830044	0.37697336993199004	0.7423347477382596	0.48986682712910395	0.42609802888580184	0.34167708580633693
396	Morula	1	0.0	0.5660104476674451	0.5731315440946654	0.5475631925662141	0.6066575604833938	0.5403731907452533	0.30197281252806396	0.34570554549796745
397	Oocyte	6	0.15626685013794028	0.4382442134598643	0.6551533822398504	0.4669413450988358	0.5858256045929779	0.46055905949945397	0.5945110635978046	0.5470983087520569
398	Morula	1	0.0	0.5620871667839972	0.599347253227067	0.4815794568357503	0.4877596477507496	0.4973443986764788	0.3893812938053678	0.4114477535167655
399	Epiblast	6	0.3297604674846707	0.5324057536739417	0.3527945490117374	0.41907014521763986	0.3110412555930599	0.7368570078875077	0.5690947068051648	0.23933423932049414
400	Epiblast	6	0.27716450842360907	0.4793302610800534	0.5414577139308456	0.7080489920211477	0.36690658546655674	0.495438416379148	0.6245579242291102	0.3473934158055011
401	Epiblast	6	0.21301098425638565	0.5716654996483241	0.7632583371500812	0.5112762491879512	0.493268525688432	0.44866837902277423	0.6019596856331357	0.3889487013767501
402	Epiblast	5	0.24467507652552772	0.6422829867787267	0.48364904080356275	0.4182050270252035	0.590740921986646	0.30315530227914833	0.5298687085528918	0.2851936320273641
403	2-cell	2	0.14039889317804896	0.5152896449122488	0.549354896336816	0.24525310007834936	0.5683079159982151	0.3959351600098771	0.3856519932563983	0.5650149548953772
404	8-cell	3	0.14199791493796166	0.45433325093165744	0.5501497628145624	0.357736549279996	0.450315802542792	0.29839005559520126	0.4403879705331629	0.5873611686300404
405	Morula	1	0.0	0.3760854898083467	0.7679113369440878	0.3734406554903201	0.5983984546765215	0.34339231327208597	0.33723397245691616	0.45572769507174554
406	Morula	1	0.0	0.5945058572882915	0.469379615356356	0.6904929338449619	0.557502140594502	0.5545351629627578	0.24802607818921574	0.4555126807510751
407	Oocyte	7	0.46269038323575973	0.2828428227451568	0.4899490509284233	0.6887083632617677	0.5862265098922798	0.32695686710297955	0.7455332059809165	0.44363849526041343
408	Zygote	7	0.5253438792031412	0.41252220232865233	0.20525450812196133	0.4708976386002569	0.445411593241126	0.4270728785243981	0.7305983873251025	0.31148156423614304
409	8-cell	5	0.21481669839748319	0.6009841665612113	0.47362233664894937	0.6559272936930433	0.5557475278834176	0.3614890799198266	0.5763057783173098	0.47687321916667813
410	Epiblast	6	0.4984203698756304	0.2431866423207455	0.4874610973061622	0.41617037467554807	0.8802786247722882	0.4041041763224509	0.5526841050645912	0.054263735188960806
411	Oocyte	4	0.17166103220529016	0.3366517677122357	0.6195637089519375	0.5016156161113472	0.3969793107616882	0.5772542535874996	0.5083127999175259	0.6890790748068474
412	Oocyte	7	0.4409534082195106	0.2601502699756652	0.4737171520645361	0.5552127772560873	0.5005459804492216	0.6400597388661065	0.7011036781951758	0.6877678659995469
413	2-cell	7	0.6612919889036704	0.514967970282786	0.4910336229796703	0.24147418947193328	0.4328337729338212	0.5018311542507997	0.9027661783756036	0.4854776001588492
414	Oocyte	3	0.13338889959767675	0.3158827634679112	0.4517626713314682	0.4405342216946242	0.7117014587615591	0.6035360347939184	0.44927166306558797	0.7431526946798348
415	Zygote	2	0.11064390661135803	0.683251508748665	0.2824331426133171	0.4329580059496515	0.5890487665234888	0.7172454921031255	0.3930770492246751	0.6279918955294848
416	Epiblast	7	0.2334230485035551	0.5513056926870574	0.5229064559850899	0.4832633473349878	0.5316049813796668	0.43909267950872477	0.5880721832722617	0.35464913476870663
417	Zygote	2	0.15896122056462259	0.6225591467754925	0.39229949976338796	0.6556526721436804	0.6280903084493707	0.6525828153149009	0.5512607203280105	0.6310459001406739
418	2-cell	7	0.5080601953007686	0.4505470124280875	0.46472884790404323	0.33300826583952775	0.7360169819213951	0.49530518470332696	0.8410684611402963	0.6724283336763904
419	Oocyte	7	0.35197859963797656	0.25290689985503784	0.42053509124274857	0.4352839782763061	0.5386798591326358	0.3216533591244165	0.6048854994930144	0.5765283628586503
420	Morula	1	0.0	0.7788673929975589	0.6646594198168473	0.6032012750076885	0.45060421266150774	0.6328079794605205	0.3391297409256167	0.5978245761523242
421	2-cell	7	0.26496433582086654	0.47758460967393435	0.6183883736637181	0.44718261406532844	0.5189371004905382	0.5444417577908981	0.712146949886195	0.5770512500910845
422	Epiblast	6	0.33085484221666434	0.6869898182621301	0.43236207451000186	0.36670205834670605	0.46389832666565545	0.6681110710213078	0.6840967553122967	0.3532419130956324
423	Oocyte	6	0.24767325128982115	0.4621875342163552	0.4730649053558964	0.48834556422075215	0.7405266214491061	0.5187722973481463	0.7098607855061764	0.6747685880490873
424	4-cell	6	0.16732146265610848	0.42994732255914136	0.5892982655189811	0.4011634244217189	0.38716564259347075	0.43153607221583257	0.5544871052495792	0.4995298211552782
425	2-cell	5	0.16187166476392967	0.579645510574238	0.4811268804943237	0.3999323866057535	0.8632934005036497	0.5337247727048073	0.5618040513696831	0.4691072817300961
426	4-cell	7	0.41084391287534705	0.5166638030125308	0.4984764000146311	0.5893605854901207	0.44773007375664997	0.6234689178718174	0.858573986631997	0.6429153821135916
427	Oocyte	3	0.12186225027988196	0.40505161401315404	0.6796547347925123	0.5814071167970718	0.7323459589949691	0.5147583073967174	0.526913864293036	0.7101419994875694
428	8-cell	6	0.20457201465004732	0.42076075436322147	0.3951066318540295	0.41648637733993166	0.4218828203235015	0.3625909407257922	0.5671629553758395	0.6573126563008356
429	Zygote	6	0.4135596146030379	0.32694506790584854	0.24442886728367727	0.7615505761423291	0.5339630328340695	0.5007921064003396	0.6579884818867152	0.38648611855887205
430	Morula	1	0.0	0.47133070809240085	0.6592667959407073	0.4602816123198342	0.43795357410235786	0.7113783582642834	0.4054021760503064	0.5654798571460347
431	Zygote	4	0.08497381012941718	0.5114482222647239	0.4346989319577024	0.7386917579126253	0.5353857199059466	0.5572771980369364	0.5196727420871196	0.43681168275698806
432	Morula	1	0.0	0.5805654262142594	0.6558621711122683	0.5251791433229833	0.49622289168001715	0.5745267305017382	0.383515232249263	0.44097484897140593
433	Zygote	4	0.27458918562949874	0.45640958178578955	0.246411195939357	0.5792941413203128	0.6786590234727579	0.45572391155177444	0.5210003815688558	0.5782893893875123
434	Oocyte	7	0.3559542168183363	0.1926074009567468	0.41054581345378865	0.3342781388574454	0.4033734613270065	0.41276627094521073	0.548561617775083	0.32427629136471287
435	4-cell	4	0.14945478110024918	0.7082089914167691	0.6043077431559463	0.5191016600160154	0.37690951423508395	0.6757893229281581	0.5263642953353331	0.4770357696637192
436	4-cell	3	0.13319717057820263	0.7557233585962806	0.5060233554430515	0.6652132575795466	0.36488649157836683	0.734288194021712	0.49808366215656946	0.41538152324405875
437	4-cell	6	0.3366032730818416	0.7049197117224302	0.5558606558073736	0.28089928708111706	0.24846848039592023	0.35705576522921667	0.5850717534777619	0.3368337432216524
438	Oocyte	4	0.11686487776081533	0.38280526993001607	0.43465032256119374	0.5745537808965979	0.5668857087421844	0.39264928935953447	0.4996701476908314	0.5133036496965635
439	Zygote	5	0.1849019062712205	0.4686291579062033	0.3580656989575868	0.5812182037144807	0.37845496166373005	0.3650833545217467	0.5429676052288073	0.6102241517365435
440	Epiblast	4	0.15037321363889194	0.42403949365785143	0.5807940735233922	0.6536874734421354	0.4134663024387485	0.5385981878811064	0.4882134541752421	0.33784024053635014
441	4-cell	7	0.5505165331004982	0.687718525646122	0.5594260893304694	0.555996195818888	0.2697333113633636	0.3553700180893891	0.8202498444638617	0.5884934303711495
442	Zygote	3	0.08292506585594717	0.5589922269192209	0.36496072491669723	0.4775200482453076	0.3730646851678382	0.5457410754386633	0.4478857907726444	0.5528310080437029
443	Epiblast	5	0.32573371841265436	0.31750176920316864	0.5484127471773035	0.4091227520472528	0.6127058738769585	0.6123943394966044	0.5699840030059927	0.24425028459333836
444	2-cell	4	0.20665397528655138	0.6084504407982068	0.5585759729640638	0.33148181448758995	0.4529439234635461	0.5377781834895615	0.5381357897741413	0.6749254655874831
445	Epiblast	3	0.19134508198172145	0.4462388955772805	0.49679565772091194	0.5631354463053262	0.6020017131375048	0.7427329950240615	0.4517991426215201	0.26045406063979865
446	Epiblast	7	0.3784090716300798	0.6179269595967475	0.5641019240436091	0.6335235069035838	0.6150379076114367	0.4587332694471503	0.6507131369370802	0.2723040653070004
447	4-cell	7	0.4540571492319916	0.31468522718743797	0.42081931402219436	0.3645546175415269	0.2263932596983117	0.4557406922926093	0.6804504089303033	0.35359029817692983
448	2-cell	7	0.5511030374447764	0.4118457413783124	0.6329412446290088	0.24028684371598721	0.6264497091509543	0.4766665120501805	0.7913898811607636	0.38802343989425375
449	Morula	1	0.0	0.489547805415249	0.3676174993468695	0.3413185914342511	0.5274101187779747	0.3999989645861223	0.2713126701148859	0.330007642218003
450	Epiblast	6	0.32622381587363686	0.48321537838448075	0.5172391888305587	0.6631645565960609	0.5296076453989431	0.35031142215187816	0.5572345212268617	0.23101070535322482
451	8-cell	2	0.08841992156255846	0.7384677291724016	0.44408795808056767	0.47996039770528987	0.782588496443976	0.32600320961571383	0.4144231311782723	0.5751723574782152
452	Epiblast	3	0.3666477561091892	0.3785085037990189	0.44445586068003795	0.39612960660362095	0.5655098928877945	0.707289860602929	0.3953874827120917	0.028739726602902485
453	Epiblast	5	0.1807325106836563	0.4590523808962206	0.7958100652641766	0.4442195142706624	0.6661656395931307	0.5412145688744794	0.5707644222321268	0.39003191154847044
454	Oocyte	6	0.29644862667561794	0.4148537690863488	0.48699633672254206	0.47816015202915185	0.8964436155627602	0.5045008537659469	0.7113023957619667	0.6348998854304115
455	Zygote	5	0.30514858150616087	0.6427739822081966	0.28689617506643816	0.3011154812398004	0.4705888366272706	0.5965865691663403	0.592044756572599	0.5278954013312909
456	2-cell	3	0.12962473379519823	0.5882692067829423	0.7248581454870726	0.3597056128005469	0.40581980129297135	0.6170201125624112	0.48933034659574515	0.6495261119500759
457	8-cell	3	0.08562774459195605	0.5054976625903431	0.36924895773059097	0.5148267039242183	0.4879777796671837	0.36457283707545174	0.4502005816674078	0.46978160501492594
458	4-cell	4	0.255866824774189	0.6327097085747114	0.4174034020086612	0.7325405382344509	0.2422005955775446	0.37040845256655797	0.49806742035173357	0.5590379020204778
459	2-cell	2	0.04598372929022787	0.35438284656848795	0.5368388235246315	0.25736565464685585	0.528564423901908	0.4845731982624011	0.3033493839370837	0.6565111912354727
460	8-cell	5	0.40746930755960886	0.5955249592069634	0.4467137237618366	0.5650377089008831	0.6133213696095725	0.202090118306121	0.6095594258657299	0.7886441364090196
461	2-cell	6	0.14733885594590818	0.5587473308836279	0.6101606170377005	0.4658954864458615	0.5347902679076719	0.847494468543824	0.6132343423917697	0.5159978179719469
462	2-cell	3	0.19747341367660676	0.40251064018949856	0.7695157004685865	0.3266251888166989	0.5648126173085177	0.5885599818507613	0.5240986024933056	0.5682772418902744
463	Morula	1	0.0	0.33192644337357496	0.5086832662682804	0.5210286136661246	0.46564550700449253	0.380366150209206	0.25634444668977724	0.5238518193342451
464	8-cell	5	0.21632894696920246	0.6545735523164422	0.5396605975750393	0.45240770947875036	0.6071432668774581	0.4208072977254689	0.6371362446946713	0.6555251982771294
465	4-cell	7	0.2072263090618779	0.5319921716405103	0.49191683439042816	0.5135804131645105	0.39124873840019747	0.4767029748338716	0.5984750474620754	0.4359056122956947
466	4-cell	5	0.2207125146157487	0.4974338365244897	0.5404557636822775	0.642076432292362	0.3464535259988124	0.6119587991555292	0.5671660406145611	0.4682333017147947
467	Zygote	3	0.12738871675593783	0.46001013276561786	0.3114988574043629	0.6328382645114428	0.7038650507238027	0.7278907831814463	0.4388875741603007	0.3538494082639505
468	Zygote	4	0.22783458812715193	0.5967405386959844	0.22581548163317108	0.5076411168385578	0.772599348771503	0.29763842188315126	0.453650069760323	0.3260842235445279
