cluster_name	max_velocity	morula_entry_velocity	blastocyst_exit_velocity	morula_acceleration	prediction_importance_abs_coef_m_j	reset_dynamic_score	beta_8cell	beta_morula	beta_blastocyst	velocity_MII_oocyte_to_zygote_PN	velocity_zygote_PN_to_2-cell	velocity_2-cell_to_4-cell	velocity_4-cell_to_8-cell	velocity_8-cell_to_morula	velocity_morula_to_blastocyst	region_type	control_set	matched_age_cluster	chr	start	end	width	n_cpg_target	age_weight_5yr	dynamic_rank
cluster_1921	3.0	0.0	1.2000000000000002	7.200000000000001	5.117077394572647	4.879269348643162	0.0	0.0	0.2	0.30000000000000004	0.0	2.7	-3.0	0.0	1.2000000000000002	age_DMR	age_DMR	cluster_1921	chr12	101988756	101988803	48	2	0.013074757	79
cluster_4899	0.8000000000000002	-0.34666666666666673	0.8000000000000002	6.880000000000002	3.9948507857482434	4.785379363103728	0.05777777777777778	0.0	0.13333333333333336	0.24011544011544006	-0.29166666666666663	0.07357142857142855	0.09809523809523814	-0.34666666666666673	0.8000000000000002	age_DMR	age_DMR	cluster_4899	chr21	22175001	22175522	522	2	0.044104691	80
cluster_832	3.3173737373737366	-0.21761904761904804	-1.2325358851674642	-6.089501025290498	5.884393270295702	4.733467877838223	0.702936507936508	0.6666666666666666	0.46124401913875596	-3.3173737373737366	1.2076515151515148	-0.8058333333333334	1.360952380952381	-0.21761904761904804	-1.2325358851674642	age_DMR	age_DMR	cluster_832	chr10	17347047	17347391	345	3	0.093944091	81
cluster_7504	0.5933375959079285	-0.4405303215303215	0.5933375959079285	6.203207504629499	4.638836101078835	4.70184309911478	0.08592172025505358	0.0125	0.11138959931798806	0.032486852378493164	0.11901598917078793	-0.360296034203155	0.12338790666964045	-0.4405303215303215	0.5933375959079285	age_DMR	age_DMR	cluster_7504	chr8	53080905	53081140	236	2	0.072558145	82
cluster_5656	0.8427403432054594	-0.37146591970121384	0.72	6.5487955182072835	4.109721139631998	4.673293963712855	0.06191098661686897	0.0	0.12	-0.8427403432054594	-0.5466666666666667	-0.14097326203208554	0.2024391817332994	-0.37146591970121384	0.72	age_DMR	age_DMR	cluster_5656	chr4	174457944	174458502	559	2	-0.038815357	83
cluster_6604	1.589285714285714	-0.5967338217338218	-1.589285714285714	-5.955311355311353	4.030962884462374	4.582130220505092	0.9893365893365893	0.8898809523809523	0.625	-1.3039215686274503	-0.5767857142857162	0.8142142857142864	1.0319242979242975	-0.5967338217338218	-1.589285714285714	age_DMR	age_DMR	cluster_6604	chr6	167173257	167173343	87	2	0.013598211	84
cluster_1007	0.6095238095238096	-0.3968253968253968	0.6095238095238096	6.038095238095238	3.868047485561263	4.382884887263332	0.06613756613756613	0.0	0.10158730158730159	-0.016955266955267015	0.12355248917748918	-0.3891118421052632	0.31822890559732664	-0.3968253968253968	0.6095238095238096	age_DMR	age_DMR	cluster_1007	chr10	116444240	116444463	224	3	0.020471085	85
cluster_5679	2.5410974274767377	-0.42559283211492493	-1.28	-5.126443007310452	5.493615723340218	4.362218266605206	0.5709321386858208	0.5	0.2866666666666667	0.9793567251461983	-2.5410974274767377	-0.21928352490421454	1.310418228940322	-0.42559283211492493	-1.28	age_DMR	age_DMR	cluster_5679	chr4	186427685	186427765	81	3	0.024534686	86
cluster_5608	0.5661290322580645	-0.384185473205081	0.5661290322580645	5.701887032778874	4.065410679871261	4.251481659562333	0.06403091220084683	0.0	0.09435483870967742	0.13862332112332112	-0.21356295769294167	-0.3043441404044764	0.20209257130249905	-0.384185473205081	0.5661290322580645	age_DMR	age_DMR	cluster_5608	chr4	114213574	114214449	876	7	0.05939623	87
cluster_2743	2.406825396825397	-0.3333333333333333	0.6000000000000001	5.6000000000000005	4.459974543459004	4.248326969198085	0.05555555555555555	0.0	0.1	0.14712606837606823	-2.406825396825397	-1.0742857142857145	0.09333333333333331	-0.3333333333333333	0.6000000000000001	age_DMR	age_DMR	cluster_2743	chr15	96894342	96894509	168	2	-0.030119887	88
cluster_315	0.5023809523809525	-0.4	0.48000000000000004	5.28	4.34445888548741	4.126114721371852	0.06666666666666667	0.0	0.08	0.5023809523809525	-0.23214285714285723	-0.1935714285714286	0.24000000000000002	-0.4	0.48000000000000004	age_DMR	age_DMR	cluster_315	chr1	66797701	66798063	363	2	0.044527436	89
cluster_2637	0.4780311890838207	-0.44289784289784295	0.39786096256684494	5.044552832788128	4.364705620698732	4.05635066446659	0.07381630714964049	0.0	0.06631016042780749	0.4780311890838207	-0.11277777777777778	-0.30820158432353556	0.15387720499915628	-0.44289784289784295	0.39786096256684494	age_DMR	age_DMR	cluster_2637	chr15	48413040	48413344	305	5	0.040134182	90
cluster_3123	2.334125444093457	-1.1399568132109774	-0.6517072962290354	2.92949710189165	5.525960247107576	3.9861954259336967	0.6639058456800905	0.4739130434782609	0.36529516077342167	-2.334125444093457	0.1878320180959432	-1.114820176973511	1.5560097955898917	-1.1399568132109774	-0.6517072962290354	age_DMR	age_DMR	cluster_3123	chr16	88165722	88165938	217	2	0.029691182	91
cluster_6171	1.249851074851075	-0.7081315874419317	-0.15588235294117642	3.313495407004532	5.169320786650131	3.6572094876067305	0.2763552645736553	0.15833333333333333	0.1323529411764706	1.249851074851075	-0.9090729074565284	0.1998641645086548	0.7784514415009162	-0.7081315874419317	-0.15588235294117642	age_DMR	age_DMR	cluster_6171	chr6	29555799	29556229	431	4	0.026677932	92
cluster_1556	0.8727272727272727	-0.2	0.6000000000000001	4.8	3.8635891141584526	3.5658972785396132	0.03333333333333333	0.0	0.1	0.8727272727272727	-0.4977272727272727	-0.375	0.2	-0.2	0.6000000000000001	age_DMR	age_DMR	cluster_1556	chr11	108408950	108408962	13	2	0.027292831	93
cluster_5064	2.070260795232999	-0.48575934954672495	0.16904024767801862	3.9287975833484614	4.385460324507131	3.5465232223477385	0.08095989159112083	0.0	0.0281733746130031	-2.070260795232999	-0.5289353214083388	-0.2927290712932421	0.19934947147912194	-0.48575934954672495	0.16904024767801862	age_DMR	age_DMR	cluster_5064	chr22	46370644	46371152	509	2	-0.024982701	94
cluster_6655	3.075545314900154	-0.33129311692779195	-0.9403867577254674	-3.654561844786053	5.3683905795300895	3.5006716842033407	0.5552155194879653	0.5	0.3432688737124221	-0.10653846153846169	-3.075545314900154	-0.6223698576465981	1.4574134176796718	-0.33129311692779195	-0.9403867577254674	age_DMR	age_DMR	cluster_6655	chr6	168963358	168963731	374	3	0.116026458	95
cluster_4551	0.75	-0.044444444444444446	0.75	4.7666666666666675	4.038386579091707	3.437374422550705	0.007407407407407407	0.0	0.125	-0.17500000000000002	0.10000000000000002	-0.06000000000000001	-0.1955555555555556	-0.044444444444444446	0.75	age_DMR	age_DMR	cluster_4551	chr2	176983285	176983519	235	2	-0.053087412	96
cluster_6400	0.7631182568696352	-0.31361739885547923	0.30607626208378075	3.71816196563556	4.195227572504541	3.2215052747993944	0.1022695664759132	0.05	0.1010127103472968	0.7631182568696352	-0.46460041797856383	-0.41950802731240733	0.2912307718306703	-0.31361739885547923	0.30607626208378075	age_DMR	age_DMR	cluster_6400	chr6	36237982	36238410	429	8	0.057841086	97
cluster_1586	0.84	-0.044444444444444446	0.84	5.306666666666667	2.0814885207037817	3.2181499079537232	0.007407407407407407	0.0	0.13999999999999999	-0.06666666666666667	0.05000000000000001	-0.12176470588235294	0.016209150326797386	-0.044444444444444446	0.84	age_DMR	age_DMR	cluster_1586	chr11	117688335	117688338	4	2	-0.025152623	98
cluster_5599	0.38472222222222224	0.2484083445290342	-0.38472222222222224	-3.7987834005075394	4.199466464911011	3.1976666610105564	0.052348609245160965	0.09375	0.029629629629629627	0.06944444444444434	-0.039126984126984066	-0.31242857142857144	0.11009165547096578	0.2484083445290342	-0.38472222222222224	age_DMR	age_DMR	cluster_5599	chr4	106472990	106473806	817	4	0.044142923	99
cluster_3978	0.3333333333333333	0.29185185185185186	-0.3333333333333333	-3.7511111111111113	4.055637054745007	3.1813166710936596	0.006913580246913581	0.05555555555555555	0.0	0.2248148148148148	-0.1933333333333334	-0.3100952380952381	-0.11508994708994708	0.29185185185185186	-0.3333333333333333	age_DMR	age_DMR	cluster_3978	chr19	18902527	18902727	201	3	-0.036936656	100
cluster_4084	1.2342858622952302	-0.17694221011547082	0.4122812713602188	3.5353408888541376	4.91142203451733	3.172468163171872	0.1229698055820157	0.09347943722943723	0.16219298245614036	0.6947191240867956	-1.2342858622952302	0.30053876565703347	-0.039152573571100746	-0.17694221011547082	0.4122812713602188	age_DMR	age_DMR	cluster_4084	chr19	47745212	47745582	371	2	-0.019523443	101
cluster_5336	0.5	-0.5	0.0	3.0	4.6372887241611895	3.1593221810402974	0.08333333333333333	0.0	0.0	0.0827777777777778	0.29349206349206347	-0.11571428571428569	0.019999999999999962	-0.5	0.0	age_DMR	age_DMR	cluster_5336	chr3	177315226	177315882	657	2	0.030072859	102
cluster_293	0.6000000000000001	-0.10476190476190476	0.6000000000000001	4.228571428571429	3.4920547662210724	3.092061310602887	0.01746031746031746	0.0	0.1	-0.05853174603174602	-0.4	0.060000000000000005	0.04476190476190477	-0.10476190476190476	0.6000000000000001	age_DMR	age_DMR	cluster_293	chr1	47901555	47902085	531	4	-0.033578283	103
cluster_6892	5.833333333333334	-0.2666666666666667	0.0	1.6	8.05147852495492	3.079536297905397	0.044444444444444446	0.0	0.0	5.833333333333334	-5.7	-0.06000000000000001	0.026666666666666672	-0.2666666666666667	0.0	age_DMR	age_DMR	cluster_6892	chr7	37947051	37947061	11	2	0.024035571	104
cluster_3133	1.60422111910484	0.3641375162206364	-0.1675324675324675	-3.1900199025186233	4.443254746117676	3.069961154009367	0.022643747296560598	0.08333333333333333	0.05541125541125541	-1.60422111910484	-0.5445164971480763	-0.038809240295308405	0.022242574277101156	0.3641375162206364	-0.1675324675324675	age_DMR	age_DMR	cluster_3133	chr16	88717755	88717989	235	3	-0.018315712	105
cluster_5659	4.116666666666667	-0.4	0.0	2.4	5.442183125746307	2.9605457814365765	0.06666666666666667	0.0	0.0	-4.116666666666667	0.5	-0.48000000000000004	0.08000000000000002	-0.4	0.0	age_DMR	age_DMR	cluster_5659	chr4	175752696	175752781	86	2	0.069857776	106
cluster_4420	0.3991822991822992	-0.3991822991822992	0.12000000000000001	3.115093795093795	3.9625687195681425	2.9473713766212324	0.06653038319704986	0.0	0.02	0.04807692307692299	-0.16189117899644215	0.14732596160513786	-0.027919150093063144	-0.3991822991822992	0.12000000000000001	age_DMR	age_DMR	cluster_4420	chr2	88366775	88367503	729	6	0.037238383	107
cluster_4593	0.5790634284016638	-0.32807017543859657	0.17142857142857143	2.9969924812030078	4.385413589925635	2.922919813521509	0.05467836257309942	0.0	0.02857142857142857	0.5790634284016638	-0.08429003658879822	0.09289377990430633	-0.3464025518341308	-0.32807017543859657	0.17142857142857143	age_DMR	age_DMR	cluster_4593	chr2	219860379	219860717	339	2	-0.042572963	108
cluster_3967	0.372190586871272	-0.372190586871272	0.24642857142857144	3.7117149497990605	2.6393385983182713	2.88788271135037	0.06203176447854533	0.0	0.04107142857142857	-0.005204578552279675	0.30326391408808967	-0.29355597399183353	0.1934350277273968	-0.372190586871272	0.24642857142857144	age_DMR	age_DMR	cluster_3967	chr19	18284120	18284450	331	6	-0.027666536	109
cluster_5516	6.0	-0.35555555555555557	0.0	2.1333333333333333	5.791625282024172	2.8701285427282652	0.059259259259259255	0.0	0.0	-6.0	0.75	-0.51	0.11555555555555552	-0.35555555555555557	0.0	age_DMR	age_DMR	cluster_5516	chr4	15341641	15341878	238	2	0.020991971	110
cluster_1333	0.9347412169822932	-0.36932923697097275	0.10486098506723869	2.8451413322292685	4.254724213958206	2.8555809565751584	0.06961938895752771	0.008064516129032258	0.02554134697357204	0.9347412169822932	-0.8986037845203076	-0.14294721918251113	-0.16238218599417872	-0.36932923697097275	0.10486098506723869	age_DMR	age_DMR	cluster_1333	chr11	44328423	44329915	1493	3	-0.042831806	111
cluster_3684	0.49333333333333335	-0.49333333333333335	0.0	2.9600000000000004	3.4883658481580353	2.8454247953728427	0.08222222222222222	0.0	0.0	-0.2	0.16071428571428573	-0.06471428571428571	0.39733333333333337	-0.49333333333333335	0.0	age_DMR	age_DMR	cluster_3684	chr18	61817088	61817320	233	3	0.042859403	112
cluster_5020	0.7406534110958297	-0.1306998556998557	0.4200310559006212	3.3043854696028614	3.8175612228106903	2.737282896203959	0.042616642616642615	0.020833333333333332	0.09083850931677019	0.22829608744082425	0.18751136795378656	-0.7406534110958297	0.2433921633921634	-0.1306998556998557	0.4200310559006212	age_DMR	age_DMR	cluster_5020	chr22	31518860	31518963	104	3	-0.027558478	113
cluster_4064	0.28500000000000003	-0.24023539445002412	0.28500000000000003	3.151412366700145	3.6272383393205803	2.722751162630242	0.04003923240833735	0.0	0.0475	-0.2461574846236308	0.004240057636284003	-0.04095528250197908	-0.09743499506989521	-0.24023539445002412	0.28500000000000003	age_DMR	age_DMR	cluster_4064	chr19	46170946	46171507	562	5	-0.017083166	114
cluster_2355	1.5674267533246335	0.18480881521579198	-0.2451923076923077	-2.580006737448598	4.942586002855594	2.7104586846539895	0.025448530797368005	0.05625	0.015384615384615385	-1.5674267533246335	0.43497204790167343	-0.21364214536354603	-0.38652859543557216	0.18480881521579198	-0.2451923076923077	age_DMR	age_DMR	cluster_2355	chr14	23525003	23525720	718	3	-0.01669596	115
cluster_7683	0.6234135541742413	-0.40211836094189035	0.0	2.412710165651342	4.20004552870745	2.6584848259444236	0.06701972682364839	0.0	0.0	0.4343309601413727	-0.6234135541742413	0.22749489239135398	-0.14181642418908189	-0.40211836094189035	0.0	age_DMR	age_DMR	cluster_7683	chr9	34628025	34628238	214	2	-0.027870513	116
cluster_5240	0.45	-0.38666666666666666	0.0	2.3200000000000003	3.8967475994783696	2.5208535665362595	0.06444444444444444	0.0	0.0	-0.16666666666666666	0.45	-0.21	0.14666666666666667	-0.38666666666666666	0.0	age_DMR	age_DMR	cluster_5240	chr3	99904510	99904609	100	3	0.021563529	117
cluster_6651	1.7202340124220303	-0.8205569479253689	-0.9727400050929458	-0.9130983430054611	4.880239054440662	2.497165883038265	0.6546166341780376	0.5178571428571428	0.35573380867498516	-0.31548299319727846	-1.6495149042247186	-1.7202340124220303	1.612931714912253	-0.8205569479253689	-0.9727400050929458	age_DMR	age_DMR	cluster_6651	chr6	168867541	168867685	145	3	0.028197967	118
cluster_6275	0.4977360910694245	-0.24063492063492062	0.15000000000000002	2.343809523809524	3.7123292701020927	2.340622000065206	0.0401058201058201	0.0	0.025	0.4977360910694245	-0.44411255411255424	-0.14372987012987012	0.1324167388167388	-0.24063492063492062	0.15000000000000002	age_DMR	age_DMR	cluster_6275	chr6	31737630	31737885	256	2	-0.032421038	119
cluster_1715	0.7600412528647824	-0.15881998201147138	0.27424561403508774	2.598393576279355	3.4535038865681003	2.321392741793174	0.026469997001911896	0.0	0.04570760233918129	0.5201491541861766	-0.7600412528647824	0.34914940857454074	-0.38745267586278925	-0.15881998201147138	0.27424561403508774	age_DMR	age_DMR	cluster_1715	chr12	7032991	7033911	921	8	-0.061309439	120
cluster_126	0.6689002453128786	-0.12159274763672903	0.20329456658348663	1.9493238853212942	4.164529916460353	2.1373871694124644	0.04109879127278817	0.020833333333333332	0.054715761097247774	0.6689002453128786	-0.01892859404829106	-0.5408619108158379	-0.08067156699600661	-0.12159274763672903	0.20329456658348663	age_DMR	age_DMR	cluster_126	chr1	6546027	6546646	620	4	-0.021650446	121
cluster_6871	0.21343873517786563	-0.19469254233924532	0.21343873517786563	2.448787665102666	2.7308586712784484	2.1018010427101905	0.032448757056540885	0.0	0.03557312252964427	0.03922862931477818	0.004489822396494078	0.12177646204370339	-0.04216460051789751	-0.19469254233924532	0.21343873517786563	age_DMR	age_DMR	cluster_6871	chr7	27225772	27226329	558	7	-0.011480476	122
cluster_5307	0.3600000000000001	-0.06666666666666668	0.3600000000000001	2.5600000000000005	2.7580605585992615	2.036181806316482	0.011111111111111112	0.0	0.06000000000000001	-0.08045634920634918	-0.22857142857142856	0.02666666666666667	0.04000000000000001	-0.06666666666666668	0.3600000000000001	age_DMR	age_DMR	cluster_5307	chr3	147112541	147113092	552	3	-0.024274621	123
cluster_618	0.2666666666666667	-0.13333333333333336	0.26666666666666666	2.4	2.7460743523615996	2.019851921423733	0.022222222222222223	0.0	0.04444444444444444	-0.2666666666666667	0.037500000000000006	0.14250000000000002	-0.046666666666666655	-0.13333333333333336	0.26666666666666666	age_DMR	age_DMR	cluster_618	chr1	228604953	228605010	58	2	-0.028772272	124
cluster_2623	5.666666666666668	0.0	0.0	0.0	8.011756102488063	2.0029390256220156	0.0	0.0	0.0	5.666666666666668	-5.366666666666667	-0.30000000000000004	0.0	0.0	0.0	age_DMR	age_DMR	cluster_2623	chr15	37190548	37190694	147	2	0.033252448	125
cluster_4028	0.34285714285714286	-0.1241565452091768	0.34285714285714286	2.8020821283979176	1.8605951350267633	1.9903463931648264	0.0206927575348628	0.0	0.05714285714285714	0.0	0.0	0.2663736263736264	-0.1422170811644496	-0.1241565452091768	0.34285714285714286	age_DMR	age_DMR	cluster_4028	chr19	40005557	40005602	46	2	-0.005814663	126
cluster_3362	0.3201054079879049	-0.2519235898060867	0.02412587412587413	1.656296783591765	3.445436519416006	1.9414311114559708	0.05335090133131748	0.011363636363636364	0.015384615384615385	0.11614033964840403	-0.2981916800808921	-0.1954949558638083	0.3201054079879049	-0.2519235898060867	0.02412587412587413	age_DMR	age_DMR	cluster_3362	chr17	39685250	39685912	663	4	-0.039116552	127
cluster_1688	0.2666666666666667	-0.2666666666666667	0.0	1.6	3.379400946263098	1.9115169032324415	0.044444444444444446	0.0	0.0	-0.022222222222222213	-0.2	0.12000000000000001	0.1466666666666667	-0.2666666666666667	0.0	age_DMR	age_DMR	cluster_1688	chr12	1738035	1738060	26	2	-0.051417718	128
cluster_1387	1.7	-0.8428571428571429	-0.8571428571428571	-0.08571428571428541	4.0144537969312175	1.88932773494709	0.2833333333333333	0.14285714285714285	0.0	-0.3	-0.125	-0.07500000000000001	1.7	-0.8428571428571429	-0.8571428571428571	age_DMR	age_DMR	cluster_1387	chr11	59824038	59824089	52	2	0.027980847	129
cluster_883	0.35610389610389614	-0.18639021796916533	0.07500000000000001	1.5683413078149921	3.5110038071118104	1.848311823654614	0.03106503632819422	0.0	0.0125	-0.16428571428571428	0.35610389610389614	-0.3046753246753247	0.04924736082630817	-0.18639021796916533	0.07500000000000001	age_DMR	age_DMR	cluster_883	chr10	50816058	50816262	205	2	-0.033963623	130
cluster_483	0.8203030303030304	-0.17777777777777778	0.0	1.0666666666666667	4.293577251922661	1.7845054240917766	0.029629629629629627	0.0	0.0	-0.4516414141414136	-0.8203030303030304	-0.25733333333333336	-0.1582222222222222	-0.17777777777777778	0.0	age_DMR	age_DMR	cluster_483	chr1	158670124	158670617	494	3	0.025181528	131
cluster_6020	0.4130952380952381	-0.08542568542568545	0.17471264367816094	1.5608299746230783	3.6621260058029255	1.7813721741879558	0.01423761423761424	0.0	0.029118773946360154	0.27838052491819354	-0.4130952380952381	0.07679094671138734	-0.21160335652379716	-0.08542568542568545	0.17471264367816094	age_DMR	age_DMR	cluster_6020	chr5	172662724	172663219	496	4	-0.038638364	132
cluster_6410	0.5386305930832276	-0.00294093294093295	0.27285714285714285	1.6547884547884546	3.458601223141112	1.6949854661204382	0.018347298347298348	0.017857142857142856	0.06333333333333332	0.04674586686065041	-0.5386305930832276	0.07227055603494376	-0.08136109353500656	-0.00294093294093295	0.27285714285714285	age_DMR	age_DMR	cluster_6410	chr6	41375649	41376295	647	3	-0.021018304	133
cluster_386	0.4375644820295983	0.07976190476190481	0.28285714285714286	1.2185714285714282	3.9290688422163127	1.671314829601697	0.0367063492063492	0.05	0.09714285714285714	0.3089635854341737	0.34883720930232565	-0.4375644820295983	-0.09103463203463207	0.07976190476190481	0.28285714285714286	age_DMR	age_DMR	cluster_386	chr1	120311439	120311653	215	4	0.028296419	134
cluster_5400	0.6647486399607384	-0.11872764081719757	0.095368782161235	1.2845785378705954	3.1864540165111297	1.5576304138802777	0.019787940136199594	0.0	0.0158947970268725	-0.6647486399607384	-0.26735666256995216	0.02053259291979554	0.071369781285425	-0.11872764081719757	0.095368782161235	age_DMR	age_DMR	cluster_5400	chr4	683148	683772	625	4	-0.013997351	135
cluster_123	0.7848866263956981	-0.02536874005494009	0.12413793103448276	0.8970400265365371	3.791332677110711	1.4217219226008866	0.004228123342490015	0.0	0.020689655172413793	-0.7848866263956981	0.37861825185835263	-0.3460594494700488	-0.3007047008404596	-0.02536874005494009	0.12413793103448276	age_DMR	age_DMR	cluster_123	chr1	6519923	6520194	272	2	-0.032496993	136
cluster_6406	0.925	-0.13333333333333336	0.0	0.8	3.1822092509115913	1.3288856460612313	0.022222222222222223	0.0	0.0	-0.925	-0.1	0.05999999999999999	-0.02666666666666665	-0.13333333333333336	0.0	age_DMR	age_DMR	cluster_6406	chr6	40359007	40359130	124	2	-0.039827347	137
cluster_1257	0.3333333333333333	-0.07272727272727272	0.11428571428571428	1.122077922077922	2.5814629123038504	1.2791319618421964	0.01212121212121212	0.0	0.019047619047619046	0.3333333333333333	-0.23039215686274508	-0.13694117647058823	0.05672727272727272	-0.07272727272727272	0.11428571428571428	age_DMR	age_DMR	cluster_1257	chr11	2909690	2909715	26	3	-0.042734524	138
cluster_4897	0.9	-0.03333333333333334	0.0	0.2	4.203369121352125	1.1841756136713646	0.005555555555555556	0.0	0.0	0.24444444444444446	0.5	-0.9	0.03333333333333334	-0.03333333333333334	0.0	age_DMR	age_DMR	cluster_4897	chr21	17961737	17962124	388	4	0.054251055	139
cluster_5024	0.24000000000000002	0.0	0.24000000000000002	1.4400000000000002	1.8032297390783656	1.1708074347695914	0.0	0.0	0.04	0.00952380952380951	0.13571428571428573	-0.22	-0.030000000000000002	0.0	0.24000000000000002	age_DMR	age_DMR	cluster_5024	chr22	32598479	32598570	92	2	-0.023901857	140
cluster_1851	0.35250000000000004	-0.05	0.0	0.3	3.5681122174549578	1.0920280543637395	0.008333333333333333	0.0	0.0	-0.24444444444444444	0.21250000000000005	-0.35250000000000004	-0.010000000000000002	-0.05	0.0	age_DMR	age_DMR	cluster_1851	chr12	56131768	56132083	316	2	-0.015637944	141
cluster_3303	0.43472938873087563	0.12491461310762886	-0.030930833872010358	-0.9350726818778353	1.9747130029420201	1.0861292047820517	0.00576460822263501	0.02658371040723982	0.02142857142857143	-0.43472938873087563	-0.14322455053873134	0.02432413113662275	-0.040953754461038376	0.12491461310762886	-0.030930833872010358	age_DMR	age_DMR	cluster_3303	chr17	26553567	26554245	679	4	-0.028370305	142
cluster_23	0.18586016467055577	-0.08939679557912873	-0.03738636363636364	0.3120625916565905	2.950877069018002	0.9831473586619246	0.030524465929854788	0.015625	0.009393939393939394	0.033785390750053074	-0.18586016467055577	0.007068400189812904	-0.1316987936142865	-0.08939679557912873	-0.03738636363636364	age_DMR	age_DMR	cluster_23	chr1	1135492	1135955	464	2	-0.023801903	143
cluster_5447	0.29502487562189056	-0.025396825396825393	0.0	0.15238095238095237	3.4233755768743497	0.957431195805889	0.004232804232804232	0.0	0.0	-0.29502487562189056	-0.2	0.030000000000000002	-0.004603174603174607	-0.025396825396825393	0.0	age_DMR	age_DMR	cluster_5447	chr4	1794043	1794084	42	2	-0.034925917	144
cluster_2004	0.78750286000286	-0.020526680526680528	0.0	0.12316008316008316	3.4860715718482327	0.9536246150687803	0.003421113421113421	0.0	0.0	-0.78750286000286	0.3083702333702334	-0.2492091242091242	-0.20873738873738876	-0.020526680526680528	0.0	age_DMR	age_DMR	cluster_2004	chr12	124763658	124763800	143	2	0.054339939	145
cluster_1564	0.20714285714285713	-0.044444444444444446	0.0	0.26666666666666666	2.9461538405034458	0.9143162379036393	0.007407407407407407	0.0	0.0	-0.15000000000000002	-0.20714285714285713	0.1835897435897436	-0.13914529914529916	-0.044444444444444446	0.0	age_DMR	age_DMR	cluster_1564	chr11	111956647	111956885	239	6	-0.013214527	146
cluster_6442	0.24000000000000002	0.0	0.0	0.0	3.392929177394435	0.8482322943486087	0.0	0.0	0.0	0.2	0.10000000000000002	-0.06000000000000001	-0.24000000000000002	0.0	0.0	age_DMR	age_DMR	cluster_6442	chr6	54172183	54172378	196	2	0.024665217	147
cluster_2832	0.21596636034461864	-0.054593057570072955	0.06857142857142857	0.7389869168490092	1.6948037705764676	0.8477874586386944	0.009098842928345492	0.0	0.011428571428571429	-0.11189599647648238	-0.21596636034461864	0.0432965280508302	-0.045035853038219116	-0.054593057570072955	0.06857142857142857	age_DMR	age_DMR	cluster_2832	chr16	2073518	2073792	275	2	-0.020554218	148
cluster_5966	0.2	-0.06666666666666668	0.0	0.4	2.206786512064892	0.8183632946828897	0.011111111111111112	0.0	0.0	0.08888888888888889	-0.2	0.0	0.06666666666666668	-0.06666666666666668	0.0	age_DMR	age_DMR	cluster_5966	chr5	140709983	140710237	255	4	-0.031586986	149
cluster_3336	0.15340413943355122	-0.05	0.12000000000000001	1.0200000000000002	1.0003055506631162	0.8100763876657793	0.008333333333333333	0.0	0.02	-0.15340413943355122	0.11571428571428571	-0.07058608058608058	0.004871794871794871	-0.05	0.12000000000000001	age_DMR	age_DMR	cluster_3336	chr17	37764503	37764802	300	3	-0.010225803	150
cluster_900	0.24000000000000002	0.0	0.0	0.0	2.9633690142115965	0.7408422535528991	0.0	0.0	0.0	-0.20833333333333334	0.15000000000000002	0.09	-0.24000000000000002	0.0	0.0	age_DMR	age_DMR	cluster_900	chr10	71560212	71560231	20	2	-0.022477033	151
cluster_2126	0.2546296296296296	-0.022222222222222223	0.0	0.13333333333333333	1.606774241468016	0.4905824492558929	0.0037037037037037034	0.0	0.0	-0.2546296296296296	0.026086956521739132	-0.026086956521739132	0.022222222222222223	-0.022222222222222223	0.0	age_DMR	age_DMR	cluster_2126	chr13	22058122	22058128	7	2	0.054376277	152
cluster_2727	0.15780273321449792	-0.006666666666666667	0.0	0.04	1.5118803075730955	0.40463674355994056	0.0011111111111111111	0.0	0.0	-0.03665982717197551	-0.15780273321449792	0.015945945945945946	-0.04594594594594595	-0.006666666666666667	0.0	age_DMR	age_DMR	cluster_2727	chr15	91447374	91447749	376	3	-0.016253451	153
cluster_5580	0.15000000000000002	0.0	0.0	0.0	1.3897317199860373	0.3474329299965093	0.0	0.0	0.0	-0.1111111111111111	0.15000000000000002	-0.15000000000000002	0.0	0.0	0.0	age_DMR	age_DMR	cluster_5580	chr4	81185723	81185765	43	2	-0.018584757	154
cluster_3369	0.04696969696969696	0.0	0.0	0.0	0.5321641106979766	0.13304102767449416	0.0	0.0	0.0	-0.04696969696969696	-0.009090909090909092	-0.02727272727272727	0.0	0.0	0.0	age_DMR	age_DMR	cluster_3369	chr17	40333521	40333758	238	3	-0.012269211	155
cluster_67	0.03333333333333334	0.0	0.0	0.0	0.07777009789578289	0.019442524473945722	0.0	0.0	0.0	-0.03333333333333334	0.0	0.0	0.0	0.0	0.0	age_DMR	age_DMR	cluster_67	chr1	2559320	2559371	52	2	-0.031518464	156
