group	random_mode	iteration	random_morula_accessibility_mean	random_morula_minus_8cell_mean	random_overlap_fraction
top50_signed_duality	module_matched_random_sets	584	1.3509335179565216	-0.04901234330434784	0.92
top50_signed_duality	module_matched_random_sets	585	1.175419783265306	-0.11539776626530608	0.98
top50_signed_duality	module_matched_random_sets	586	1.282123858847826	-0.038654434521739126	0.92
top50_signed_duality	module_matched_random_sets	587	1.4835043151489362	-0.16491092455319148	0.94
top50_signed_duality	module_matched_random_sets	588	1.3692917125531914	-0.0822993048510638	0.94
top50_signed_duality	module_matched_random_sets	589	1.4455857192608697	-0.13591438304347822	0.92
top50_signed_duality	module_matched_random_sets	590	1.4121673285652172	-0.2606405991086957	0.92
top50_signed_duality	module_matched_random_sets	591	1.497507104173913	0.0012607981086956589	0.92
top50_signed_duality	module_matched_random_sets	592	1.3546981914693876	-0.1544594155714285	0.98
top50_signed_duality	module_matched_random_sets	593	1.5297139942340425	-0.0676179630851064	0.94
top50_signed_duality	module_matched_random_sets	594	1.431934281531915	-0.039994940553191485	0.94
top50_signed_duality	module_matched_random_sets	595	1.3702019902608695	-0.2513777793043478	0.92
top50_signed_duality	module_matched_random_sets	596	1.356376884139535	-0.0920575698837209	0.86
top50_signed_duality	module_matched_random_sets	597	1.503118864714286	-0.10280391914285715	0.98
top50_signed_duality	module_matched_random_sets	598	1.3878220161428572	-0.13285999185714284	0.98
top50_signed_duality	module_matched_random_sets	599	1.32898027	-0.1271308019782609	0.92
top50_signed_duality	module_matched_random_sets	600	1.3738993071276597	-0.1672619410212766	0.94
top50_signed_duality	module_matched_random_sets	601	1.4135995943913042	-0.09846309295652177	0.92
top50_signed_duality	module_matched_random_sets	602	1.4419470340222225	0.05488057062222221	0.9
top50_signed_duality	module_matched_random_sets	603	1.4887538575652177	-0.0923310523695652	0.92
top50_signed_duality	module_matched_random_sets	604	1.383958719521739	-0.12846626639130432	0.92
top50_signed_duality	module_matched_random_sets	605	1.4769346307872342	-0.11172660187234039	0.94
top50_signed_duality	module_matched_random_sets	606	1.4341464685319152	-0.08487046382978727	0.94
top50_signed_duality	module_matched_random_sets	607	1.4677433344468085	-0.09447169982978722	0.94
top50_signed_duality	module_matched_random_sets	608	1.4351042284130435	-0.09871510436956513	0.92
top50_signed_duality	module_matched_random_sets	609	1.3562315152553193	-0.11922819210638297	0.94
top50_signed_duality	module_matched_random_sets	610	1.403150542217391	-0.17891824202173917	0.92
top50_signed_duality	module_matched_random_sets	611	1.2865604896590908	-0.12191111574999997	0.88
top50_signed_duality	module_matched_random_sets	612	1.528928761043478	0.010361151413043437	0.92
top50_signed_duality	module_matched_random_sets	613	1.476286048375	-0.16152354820833334	0.96
top50_signed_duality	module_matched_random_sets	614	1.4492585973125	-0.0517258377083333	0.96
top50_signed_duality	module_matched_random_sets	615	1.3948618085319149	-0.11777106008510639	0.94
top50_signed_duality	module_matched_random_sets	616	1.2179918459574468	-0.15003441040425528	0.94
top50_signed_duality	module_matched_random_sets	617	1.4097866304468085	-0.12279183738297869	0.94
top50_signed_duality	module_matched_random_sets	618	1.4558903066	-0.22596580099999997	0.9
top50_signed_duality	module_matched_random_sets	619	1.3736640678510637	-0.14485803782978723	0.94
top50_signed_duality	module_matched_random_sets	620	1.2941030319069766	-0.16722469709302323	0.86
top50_signed_duality	module_matched_random_sets	621	1.2388566029183672	-0.13431235385714285	0.98
top50_signed_duality	module_matched_random_sets	622	1.2037730041914891	-0.17538617621276595	0.94
top50_signed_duality	module_matched_random_sets	623	1.4226015920000004	-0.14239528819999997	0.9
top50_signed_duality	module_matched_random_sets	624	1.4512474332608694	-0.1159062045217391	0.92
top50_signed_duality	module_matched_random_sets	625	1.3558470311304347	-0.22993618997826085	0.92
top50_signed_duality	module_matched_random_sets	626	1.2821533324347825	-0.20249532289130437	0.92
top50_signed_duality	module_matched_random_sets	627	1.3984741751304346	-0.08650291643478258	0.92
top50_signed_duality	module_matched_random_sets	628	1.3617889269090908	-0.1810248766363636	0.88
top50_signed_duality	module_matched_random_sets	629	1.3923960355625	-0.10296949916666664	0.96
top50_signed_duality	module_matched_random_sets	630	1.3094765897391303	-0.1491970942826087	0.92
top50_signed_duality	module_matched_random_sets	631	1.4217730398297872	-0.15547635187234043	0.94
top50_signed_duality	module_matched_random_sets	632	1.2788670912325582	-0.16761281853488372	0.86
top50_signed_duality	module_matched_random_sets	633	1.5092128256363635	-0.2146346715227273	0.88
top50_signed_duality	module_matched_random_sets	634	1.3525434393043478	-0.06276557171739125	0.92
top50_signed_duality	module_matched_random_sets	635	1.3604078554255319	-0.13920361353191488	0.94
top50_signed_duality	module_matched_random_sets	636	1.386384344021739	-0.15803832760869566	0.92
top50_signed_duality	module_matched_random_sets	637	1.319256794875	-0.002587220166666663	0.96
top50_signed_duality	module_matched_random_sets	638	1.3199636786382978	-0.16403271757446805	0.94
top50_signed_duality	module_matched_random_sets	639	1.4011271077173912	-0.12863932299999992	0.92
top50_signed_duality	module_matched_random_sets	640	1.4373764002173914	-0.10353774602173912	0.92
top50_signed_duality	module_matched_random_sets	641	1.245181875173913	-0.23475440873913045	0.92
top50_signed_duality	module_matched_random_sets	642	1.295577896122449	-0.28751064487755107	0.98
top50_signed_duality	module_matched_random_sets	643	1.393678071478261	-0.1353395558913043	0.92
top50_signed_duality	module_matched_random_sets	644	1.4895103724999998	0.03408923437500002	0.96
top50_signed_duality	module_matched_random_sets	645	1.4765466832391305	-0.13481544543478255	0.92
top50_signed_duality	module_matched_random_sets	646	1.3661580162	-0.23220311353333337	0.9
top50_signed_duality	module_matched_random_sets	647	1.3263406959565216	-0.07656776613043481	0.92
top50_signed_duality	module_matched_random_sets	648	1.372999744933333	-0.1304758297333333	0.9
top50_signed_duality	module_matched_random_sets	649	1.3238204897291668	-0.2077764934583333	0.96
top50_signed_duality	module_matched_random_sets	650	1.3071426109361701	-0.11841019323404252	0.94
top50_signed_duality	module_matched_random_sets	651	1.3984335135333334	-0.10896330135555557	0.9
top50_signed_duality	module_matched_random_sets	652	1.3473969089361704	-0.08091553293617018	0.94
top50_signed_duality	module_matched_random_sets	653	1.467041091595745	-0.036588453914893605	0.94
top50_signed_duality	module_matched_random_sets	654	1.3431262559791668	-0.03916613979166666	0.96
top50_signed_duality	module_matched_random_sets	655	1.2730185966875	-0.07506586597916667	0.96
top50_signed_duality	module_matched_random_sets	656	1.370965713195652	-0.2876307518478261	0.92
top50_signed_duality	module_matched_random_sets	657	1.3341484714782608	-0.11466902941304348	0.92
top50_signed_duality	module_matched_random_sets	658	1.3918968851086955	-0.1824511426521739	0.92
top50_signed_duality	module_matched_random_sets	659	1.3729150120833333	-0.15377008016666663	0.96
top50_signed_duality	module_matched_random_sets	660	1.4480285761914897	-0.10277735248936166	0.94
top50_signed_duality	module_matched_random_sets	661	1.4177358321136362	-0.07341976609090906	0.88
top50_signed_duality	module_matched_random_sets	662	1.3182368115652172	-0.13037501923913042	0.92
top50_signed_duality	module_matched_random_sets	663	1.3000014454042552	-0.21263644987234037	0.94
top50_signed_duality	module_matched_random_sets	664	1.4309779365	-0.11905440910416665	0.96
top50_signed_duality	module_matched_random_sets	665	1.2989384602173915	-0.06733434889130432	0.92
top50_signed_duality	module_matched_random_sets	666	1.5189069334468084	-0.09184019480851062	0.94
top50_signed_duality	module_matched_random_sets	667	1.4825139589583334	-0.03094209014583331	0.96
top50_signed_duality	module_matched_random_sets	668	1.5461768237291666	-0.1129375739583333	0.96
top50_signed_duality	module_matched_random_sets	669	1.3695839995652173	-0.17498651391304343	0.92
top50_signed_duality	module_matched_random_sets	670	1.3630361967173912	-0.15115280504347825	0.92
top50_signed_duality	module_matched_random_sets	671	1.409613562387755	0.013852450489795939	0.98
top50_signed_duality	module_matched_random_sets	672	1.4662809621250004	-0.08328123277083332	0.96
top50_signed_duality	module_matched_random_sets	673	1.5277073342173915	-0.09715769241304345	0.92
top50_signed_duality	module_matched_random_sets	674	1.3927078211590909	-0.13320451336363634	0.88
top50_signed_duality	module_matched_random_sets	675	1.5644899263636363	0.004307362204545453	0.88
top50_signed_duality	module_matched_random_sets	676	1.473282208304348	-0.13421107773913044	0.92
top50_signed_duality	module_matched_random_sets	677	1.2194124821111112	-0.17242099248888887	0.9
top50_signed_duality	module_matched_random_sets	678	1.2890922820434783	-0.2608618399565217	0.92
top50_signed_duality	module_matched_random_sets	679	1.3082343366382978	-0.24422760246808511	0.94
top50_signed_duality	module_matched_random_sets	680	1.3614641179791669	-0.08963442941666662	0.96
top50_signed_duality	module_matched_random_sets	681	1.2302081875	-0.17961588317391305	0.92
top50_signed_duality	module_matched_random_sets	682	1.2984597563958333	-0.22219309260416667	0.96
top50_signed_duality	module_matched_random_sets	683	1.233278397755102	-0.2478531521428572	0.98
top50_signed_duality	module_matched_random_sets	684	1.3121316169148938	-0.2093789934680851	0.94
top50_signed_duality	module_matched_random_sets	685	1.3572164886382978	-0.14767391844680844	0.94
top50_signed_duality	module_matched_random_sets	686	1.3661827454545454	-0.07794571193181817	0.88
top50_signed_duality	module_matched_random_sets	687	1.3263483938723404	-0.1996792475531915	0.94
top50_signed_duality	module_matched_random_sets	688	1.3534472732340426	-0.2104306975319149	0.94
top50_signed_duality	module_matched_random_sets	689	1.443462308042553	-0.18663539772340418	0.94
top50_signed_duality	module_matched_random_sets	690	1.3481118267608694	-0.09003057606521736	0.92
top50_signed_duality	module_matched_random_sets	691	1.334271781673913	-0.26697744660869566	0.92
top50_signed_duality	module_matched_random_sets	692	1.4284683754	-0.13264734659999994	0.9
top50_signed_duality	module_matched_random_sets	693	1.323981015680851	-0.1261743932765957	0.94
top50_signed_duality	module_matched_random_sets	694	1.3441483100816327	-0.1260235609591836	0.98
top50_signed_duality	module_matched_random_sets	695	1.4203846597021277	-0.15737380563829792	0.94
top50_signed_duality	module_matched_random_sets	696	1.348641524088889	-0.05966021093333333	0.9
top50_signed_duality	module_matched_random_sets	697	1.2661700334375	-0.10381890020833334	0.96
top50_signed_duality	module_matched_random_sets	698	1.586973730377778	-0.027328072088888926	0.9
top50_signed_duality	module_matched_random_sets	699	1.3550308037916665	-0.11743709916666666	0.96
top50_signed_duality	module_matched_random_sets	700	1.4004995794285713	-0.09070700614285715	0.98
top50_signed_duality	module_matched_random_sets	701	1.4869780001363637	-0.12489050672727267	0.88
top50_signed_duality	module_matched_random_sets	702	1.4360410180888887	-0.12716893811111113	0.9
top50_signed_duality	module_matched_random_sets	703	1.2505797953673468	-0.17207212216326526	0.98
top50_signed_duality	module_matched_random_sets	704	1.3414154170638297	-0.15335567538297873	0.94
top50_signed_duality	module_matched_random_sets	705	1.2471803462391302	-0.20596117869565214	0.92
top50_signed_duality	module_matched_random_sets	706	1.3642424674565217	-0.21720725297826088	0.92
top50_signed_duality	module_matched_random_sets	707	1.4232656643555557	-0.19624774137777776	0.9
top50_signed_duality	module_matched_random_sets	708	1.4334294607959182	-0.07618391675510204	0.98
top50_signed_duality	module_matched_random_sets	709	1.2926328485333334	-0.06039287517777778	0.9
top50_signed_duality	module_matched_random_sets	710	1.4170454967083337	0.031227973750000044	0.96
top50_signed_duality	module_matched_random_sets	711	1.4184566357291668	-0.1363031637291667	0.96
top50_signed_duality	module_matched_random_sets	712	1.3058751458723405	-0.28772127246808515	0.94
top50_signed_duality	module_matched_random_sets	713	1.3920365487333335	0.04640131737777779	0.9
top50_signed_duality	module_matched_random_sets	714	1.4743966519387757	-0.011073356632653039	0.98
top50_signed_duality	module_matched_random_sets	715	1.3320840295106382	-0.14534713497872334	0.94
top50_signed_duality	module_matched_random_sets	716	1.365819727851064	-0.11361803893617019	0.94
top50_signed_duality	module_matched_random_sets	717	1.361626860787234	-0.19295907434042545	0.94
top50_signed_duality	module_matched_random_sets	718	1.275778605372093	-0.06800898669767438	0.86
top50_signed_duality	module_matched_random_sets	719	1.2977726530666667	-0.09415470391111107	0.9
top50_signed_duality	module_matched_random_sets	720	1.2566357642978723	-0.12086133682978721	0.94
top50_signed_duality	module_matched_random_sets	721	1.3409213565744682	-0.1294666397234042	0.94
top50_signed_duality	module_matched_random_sets	722	1.2749785239787235	-0.07436126312765953	0.94
top50_signed_duality	module_matched_random_sets	723	1.3680974917826085	-0.18859034017391302	0.92
top50_signed_duality	module_matched_random_sets	724	1.3567750605777777	-0.0827701375333333	0.9
top50_signed_duality	module_matched_random_sets	725	1.5000538057142856	-0.06822661075510203	0.98
top50_signed_duality	module_matched_random_sets	726	1.5521200098695653	-0.0044762817391304135	0.92
top50_signed_duality	module_matched_random_sets	727	1.4231045968260871	0.03384986747826089	0.92
top50_signed_duality	module_matched_random_sets	728	1.3085573309374998	-0.17631386718749997	0.96
top50_signed_duality	module_matched_random_sets	729	1.5830499741555555	-0.054053153622222204	0.9
top50_signed_duality	module_matched_random_sets	730	1.44664572874	-0.14616710360000001	1.0
top50_signed_duality	module_matched_random_sets	731	1.2978991328163265	-0.10257844189795916	0.98
top50_signed_duality	module_matched_random_sets	732	1.4180408711458334	-0.1367873653333333	0.96
top50_signed_duality	module_matched_random_sets	733	1.4367043072	-0.16040084079999997	0.9
top50_signed_duality	module_matched_random_sets	734	1.5325432922173916	-0.11639600402173908	0.92
top50_signed_duality	module_matched_random_sets	735	1.3855208044680853	-0.12039842648936168	0.94
top50_signed_duality	module_matched_random_sets	736	1.3541536116808508	-0.05923410476595743	0.94
top50_signed_duality	module_matched_random_sets	737	1.2022021780869565	-0.24307271363043476	0.92
top50_signed_duality	module_matched_random_sets	738	1.4983681021956523	-0.034225368065217414	0.92
top50_signed_duality	module_matched_random_sets	739	1.5468149859565217	0.02192723560869566	0.92
top50_signed_duality	module_matched_random_sets	740	1.4593013574222222	-0.025425593688888862	0.9
top50_signed_duality	module_matched_random_sets	741	1.435798479288889	-0.07996114280000002	0.9
top50_signed_duality	module_matched_random_sets	742	1.4650685830217391	-0.05347498819565217	0.92
top50_signed_duality	module_matched_random_sets	743	1.4841971514999999	-0.07615551949999999	0.96
top50_signed_duality	module_matched_random_sets	744	1.446867847212766	-0.15508935768085108	0.94
top50_signed_duality	module_matched_random_sets	745	1.5125725552173914	-0.0585574648478261	0.92
top50_signed_duality	module_matched_random_sets	746	1.2648317479777778	-0.20806933337777775	0.9
top50_signed_duality	module_matched_random_sets	747	1.2171752074565216	-0.17203310693478255	0.92
top50_signed_duality	module_matched_random_sets	748	1.536282664361702	-0.13648340878723403	0.94
top50_signed_duality	module_matched_random_sets	749	1.3541672061111112	-0.25995793342222223	0.9
top50_signed_duality	module_matched_random_sets	750	1.5665533448	0.016158487288888926	0.9
top50_signed_duality	module_matched_random_sets	751	1.3841707593404258	-0.07297080799999997	0.94
top50_signed_duality	module_matched_random_sets	752	1.3960308326666668	-0.22005303095555562	0.9
top50_signed_duality	module_matched_random_sets	753	1.4978822648913046	-0.07909040917391297	0.92
top50_signed_duality	module_matched_random_sets	754	1.4634769237826086	-0.21500598808695653	0.92
top50_signed_duality	module_matched_random_sets	755	1.2881795422888886	-0.2426830924222222	0.9
top50_signed_duality	module_matched_random_sets	756	1.5064458319565215	-0.01589850354347823	0.92
top50_signed_duality	module_matched_random_sets	757	1.4366929088478262	-0.01683242250000001	0.92
top50_signed_duality	module_matched_random_sets	758	1.5740326581818183	0.07046284061363632	0.88
top50_signed_duality	module_matched_random_sets	759	1.2410549627659573	-0.20070318017021274	0.94
top50_signed_duality	module_matched_random_sets	760	1.370481560541667	-0.13114692543749998	0.96
top50_signed_duality	module_matched_random_sets	761	1.2612549088043479	-0.2082129650217391	0.92
top50_signed_duality	module_matched_random_sets	762	1.5156403772608695	-0.10930347071739129	0.92
top50_signed_duality	module_matched_random_sets	763	1.4516143134081634	-0.17969478244897957	0.98
top50_signed_duality	module_matched_random_sets	764	1.4903191182391304	0.024265796173913088	0.92
top50_signed_duality	module_matched_random_sets	765	1.4994550614444444	-0.05533723333333334	0.9
top50_signed_duality	module_matched_random_sets	766	1.4579991823749998	-0.1321752640625	0.96
top50_signed_duality	module_matched_random_sets	767	1.3655671816250001	0.011507085708333293	0.96
top50_signed_duality	module_matched_random_sets	768	1.4995154193541664	0.056809519125000006	0.96
top50_signed_duality	module_matched_random_sets	769	1.1547746736875	-0.2209853774375	0.96
top50_signed_duality	module_matched_random_sets	770	1.325730380590909	-0.26120926311363635	0.88
top50_signed_duality	module_matched_random_sets	771	1.453240720106383	-0.11361471287234041	0.94
top50_signed_duality	module_matched_random_sets	772	1.300438025422222	-0.1909276497777778	0.9
top50_signed_duality	module_matched_random_sets	773	1.5225465196734695	-0.1113271509591837	0.98
top50_signed_duality	module_matched_random_sets	774	1.4493018848	-0.12447801031111108	0.9
top50_signed_duality	module_matched_random_sets	775	1.3587082212222221	-0.16479874659999993	0.9
top50_signed_duality	module_matched_random_sets	776	1.4432788290652174	-0.11846095341304345	0.92
top50_signed_duality	module_matched_random_sets	777	1.368815088717391	-0.2589589021521739	0.92
top50_signed_duality	module_matched_random_sets	778	1.404916242489796	-0.11572325226530608	0.98
top50_signed_duality	module_matched_random_sets	779	1.4739778703750002	-0.05919673729166667	0.96
top50_signed_duality	module_matched_random_sets	780	1.3649838797555558	-0.09432490542222217	0.9
top50_signed_duality	module_matched_random_sets	781	1.3412970957708332	-0.24556861256249998	0.96
top50_signed_duality	module_matched_random_sets	782	1.294352555893617	-0.23302213487234041	0.94
top50_signed_duality	module_matched_random_sets	783	1.3610299192040816	-0.30941653153061227	0.98
top50_signed_duality	module_matched_random_sets	784	1.3011814463333333	-0.05655405410416666	0.96
top50_signed_duality	module_matched_random_sets	785	1.3753285258222223	-0.08239692771111111	0.9
top50_signed_duality	module_matched_random_sets	786	1.4986121070217393	-0.15420802676086948	0.92
top50_signed_duality	module_matched_random_sets	787	1.221375044478261	-0.16272192889130432	0.92
top50_signed_duality	module_matched_random_sets	788	1.2132105725869564	-0.15589845182608694	0.92
top50_signed_duality	module_matched_random_sets	789	1.3636826953125	-0.19336042585416666	0.96
top50_signed_duality	module_matched_random_sets	790	1.2602000573043477	-0.14954102263043478	0.92
top50_signed_duality	module_matched_random_sets	791	1.4297325915217391	-0.15556516480434784	0.92
top50_signed_duality	module_matched_random_sets	792	1.2701610838478261	-0.24734273856521738	0.92
top50_signed_duality	module_matched_random_sets	793	1.4025625257659573	-0.01377325236170212	0.94
top50_signed_duality	module_matched_random_sets	794	1.3719567660638297	0.10656214300000001	0.94
top50_signed_duality	module_matched_random_sets	795	1.4794386224255318	-0.0049407434468085164	0.94
top50_signed_duality	module_matched_random_sets	796	1.5635093614893618	-0.017331815382978726	0.94
top50_signed_duality	module_matched_random_sets	797	1.5205593221521738	-0.10308630295652174	0.92
top50_signed_duality	module_matched_random_sets	798	1.4659157257173916	-0.05072969917391304	0.92
top50_signed_duality	module_matched_random_sets	799	1.3199120201489363	-0.15232597351063826	0.94
top50_signed_duality	module_matched_random_sets	800	1.3642288923750001	-0.015298728895833322	0.96
top50_signed_duality	module_matched_random_sets	801	1.4470771359166665	-0.14971471781249995	0.96
top50_signed_duality	module_matched_random_sets	802	1.3577483238125	-0.03731751133333327	0.96
top50_signed_duality	module_matched_random_sets	803	1.3030622886666665	-0.2021967703958333	0.96
top50_signed_duality	module_matched_random_sets	804	1.5680045688958335	-0.06255636495833332	0.96
top50_signed_duality	module_matched_random_sets	805	1.346397554659091	-0.04991939079545451	0.88
top50_signed_duality	module_matched_random_sets	806	1.4373594221458335	-0.04569852754166667	0.96
top50_signed_duality	module_matched_random_sets	807	1.3406493792765957	-0.17783801655319148	0.94
top50_signed_duality	module_matched_random_sets	808	1.2238628918333332	-0.1125860216041666	0.96
top50_signed_duality	module_matched_random_sets	809	1.48921998906383	-0.04959353178723406	0.94
top50_signed_duality	module_matched_random_sets	810	1.4779412186666667	-0.13923716335555553	0.9
top50_signed_duality	module_matched_random_sets	811	1.1576643409999998	-0.17030629447727266	0.88
top50_signed_duality	module_matched_random_sets	812	1.239306172680851	-0.16453457874468083	0.94
top50_signed_duality	module_matched_random_sets	813	1.4169322497021275	-0.06176548314893613	0.94
top50_signed_duality	module_matched_random_sets	814	1.4432513718125	-0.1808493357083333	0.96
top50_signed_duality	module_matched_random_sets	815	1.3873012438333332	-0.008553646979166647	0.96
top50_signed_duality	module_matched_random_sets	816	1.3703101778775508	-0.15938048842857142	0.98
top50_signed_duality	module_matched_random_sets	817	1.3605862016304346	-0.10487257023913042	0.92
top50_signed_duality	module_matched_random_sets	818	1.2295852373636362	-0.1709691424090909	0.88
top50_signed_duality	module_matched_random_sets	819	1.3212918743478261	-0.08413062578260867	0.92
top50_signed_duality	module_matched_random_sets	820	1.3814492794468083	-0.12041561689361699	0.94
top50_signed_duality	module_matched_random_sets	821	1.49424611793617	-0.10506756070212767	0.94
top50_signed_duality	module_matched_random_sets	822	1.3536987170681818	-0.00016773020454541448	0.88
top50_signed_duality	module_matched_random_sets	823	1.4921609706086956	-0.0609321725	0.92
top50_signed_duality	module_matched_random_sets	824	1.3995446867916668	-0.11694739462499998	0.96
top50_signed_duality	module_matched_random_sets	825	1.3291632015869566	-0.12910921258695648	0.92
top50_signed_duality	module_matched_random_sets	826	1.3773463519318183	-0.21160421502272733	0.88
top50_signed_duality	module_matched_random_sets	827	1.5920249404130435	0.0319565557826087	0.92
top50_signed_duality	module_matched_random_sets	828	1.4968043877708335	-0.055231379124999945	0.96
top50_signed_duality	module_matched_random_sets	829	1.405813146893617	-0.07502386514893616	0.94
top50_signed_duality	module_matched_random_sets	830	1.438073762787234	-0.06510743370212765	0.94
top50_signed_duality	module_matched_random_sets	831	1.3964442662291667	-0.09782949070833334	0.96
top50_signed_duality	module_matched_random_sets	832	1.3678853033111111	-0.05901444744444444	0.9
top50_signed_duality	module_matched_random_sets	833	1.5575138823181822	-0.026924105159090897	0.88
top50_signed_duality	module_matched_random_sets	834	1.2900565880416666	-0.2161616290625	0.96
top50_signed_duality	module_matched_random_sets	835	1.275705201326087	-0.21268041245652175	0.92
top50_signed_duality	module_matched_random_sets	836	1.4141316465652174	-0.18139042732608693	0.92
top50_signed_duality	module_matched_random_sets	837	1.2881266210416666	-0.22768670727083332	0.96
top50_signed_duality	module_matched_random_sets	838	1.3032429885957448	-0.14982902655319152	0.94
top50_signed_duality	module_matched_random_sets	839	1.4473492595000002	-0.12821020304347827	0.92
top50_signed_duality	module_matched_random_sets	840	1.46295941875	-0.09869016827083328	0.96
top50_signed_duality	module_matched_random_sets	841	1.360916636222222	-0.1770548121111111	0.9
top50_signed_duality	module_matched_random_sets	842	1.6425136564468084	-0.07422378840425531	0.94
top50_signed_duality	module_matched_random_sets	843	1.1750014915333333	-0.21249589504444444	0.9
top50_signed_duality	module_matched_random_sets	844	1.2302601320212765	-0.2976125885744681	0.94
top50_signed_duality	module_matched_random_sets	845	1.4675572228333333	-0.09040965918749994	0.96
top50_signed_duality	module_matched_random_sets	846	1.321862705106383	-0.13472481374468087	0.94
top50_signed_duality	module_matched_random_sets	847	1.4043377500625	-0.05967877372916664	0.96
top50_signed_duality	module_matched_random_sets	848	1.3341243697659573	0.04648819568085104	0.94
top50_signed_duality	module_matched_random_sets	849	1.4107585708723405	-0.09088736423404258	0.94
top50_signed_duality	module_matched_random_sets	850	1.3252260287777775	0.016968343688888894	0.9
top50_signed_duality	module_matched_random_sets	851	1.389314174591837	-0.21892248769387754	0.98
top50_signed_duality	module_matched_random_sets	852	1.5053049716874998	-0.04798804435416662	0.96
top50_signed_duality	module_matched_random_sets	853	1.3806386054166666	-0.2143745282291666	0.96
top50_signed_duality	module_matched_random_sets	854	1.417813011021739	-0.085212934	0.92
top50_signed_duality	module_matched_random_sets	855	1.1979255518510639	-0.20892782608510638	0.94
top50_signed_duality	module_matched_random_sets	856	1.532340646625	-0.14792974247916665	0.96
top50_signed_duality	module_matched_random_sets	857	1.3878934873043478	-0.25918143947826083	0.92
top50_signed_duality	module_matched_random_sets	858	1.3690403378297873	-0.08003675923404255	0.94
top50_signed_duality	module_matched_random_sets	859	1.2462443495306124	-0.20975969865306124	0.98
top50_signed_duality	module_matched_random_sets	860	1.3139607551799997	-0.12659410169999996	1.0
top50_signed_duality	module_matched_random_sets	861	1.451284801979592	-0.13844197602040811	0.98
top50_signed_duality	module_matched_random_sets	862	1.2178037451458334	-0.21112434979166664	0.96
top50_signed_duality	module_matched_random_sets	863	1.4588078796041666	-0.1567040085833333	0.96
top50_signed_duality	module_matched_random_sets	864	1.435678004893617	-0.13017918846808507	0.94
top50_signed_duality	module_matched_random_sets	865	1.2744286594893617	-0.24181160363829785	0.94
top50_signed_duality	module_matched_random_sets	866	1.3462341647826086	-0.17228275341304353	0.92
top50_signed_duality	module_matched_random_sets	867	1.3704966179130433	-0.23113313232608698	0.92
top50_signed_duality	module_matched_random_sets	868	1.3353205080612245	-0.1429788167959183	0.98
top50_signed_duality	module_matched_random_sets	869	1.3624202273333335	-0.18455230939583336	0.96
top50_signed_duality	module_matched_random_sets	870	1.3480645657755104	-0.3058862262040817	0.98
top50_signed_duality	module_matched_random_sets	871	1.35859917425	-0.14933713470833332	0.96
top50_signed_duality	module_matched_random_sets	872	1.5363843937291666	-0.06556102674999999	0.96
top50_signed_duality	module_matched_random_sets	873	1.4694235758541667	-0.04096597735416665	0.96
top50_signed_duality	module_matched_random_sets	874	1.3117821355319148	-0.14118228329787236	0.94
top50_signed_duality	module_matched_random_sets	875	1.3648815704565218	-0.19081142745652171	0.92
top50_signed_duality	module_matched_random_sets	876	1.2783088356666665	-0.22811723257777775	0.9
top50_signed_duality	module_matched_random_sets	877	1.2773525485681816	-0.04200434929545452	0.88
top50_signed_duality	module_matched_random_sets	878	1.517973530377778	-0.047700322888888855	0.9
top50_signed_duality	module_matched_random_sets	879	1.2776772687173912	-0.26552749930434777	0.92
top50_signed_duality	module_matched_random_sets	880	1.330867856911111	-0.14034561402222218	0.9
top50_signed_duality	module_matched_random_sets	881	1.3924037477872342	-0.020359053404255298	0.94
top50_signed_duality	module_matched_random_sets	882	1.275949564244898	-0.1473698605918367	0.98
top50_signed_duality	module_matched_random_sets	883	1.4263893890227273	-0.008264148045454563	0.88
top50_signed_duality	module_matched_random_sets	884	1.3979022186875	-0.20739047577083333	0.96
top50_signed_duality	module_matched_random_sets	885	1.4758674416595745	-0.15711052336170206	0.94
top50_signed_duality	module_matched_random_sets	886	1.5584971714130438	-0.1084363870869565	0.92
top50_signed_duality	module_matched_random_sets	887	1.4484076462916669	0.05746303741666663	0.96
top50_signed_duality	module_matched_random_sets	888	1.5194837884782608	-0.06153455052173915	0.92
top50_signed_duality	module_matched_random_sets	889	1.4136803521875	-0.13091853754166669	0.96
top50_signed_duality	module_matched_random_sets	890	1.3704749595531915	-0.2055251567234042	0.94
top50_signed_duality	module_matched_random_sets	891	1.3552809301914894	-0.10114292542553188	0.94
top50_signed_duality	module_matched_random_sets	892	1.3714202957826085	-0.31238352795652174	0.92
top50_signed_duality	module_matched_random_sets	893	1.3782895892978722	-0.05851324323404252	0.94
top50_signed_duality	module_matched_random_sets	894	1.2217271034782609	-0.23536409132608693	0.92
top50_signed_duality	module_matched_random_sets	895	1.3935400301956522	0.008494610956521738	0.92
top50_signed_duality	module_matched_random_sets	896	1.2023339587916668	-0.37563393825	0.96
top50_signed_duality	module_matched_random_sets	897	1.4084928233125	-0.05069052727083334	0.96
top50_signed_duality	module_matched_random_sets	898	1.3350444242826085	-0.15471241182608694	0.92
top50_signed_duality	module_matched_random_sets	899	1.440669777173913	-0.22135697513043476	0.92
top50_signed_duality	module_matched_random_sets	900	1.3653769925	-0.10052728872916668	0.96
top50_signed_duality	module_matched_random_sets	901	1.2340748535777777	-0.09388067606666664	0.9
top50_signed_duality	module_matched_random_sets	902	1.4024017494791667	-0.11086594245833332	0.96
top50_signed_duality	module_matched_random_sets	903	1.3356175486799997	-0.25888364802	1.0
