morula_A_mean	morula_P_mean	morula_reset_score_A_minus_P	morula_A_rank_lowest_is_1	morula_P_rank_highest_is_1	morula_reset_rank_lowest_is_1	iteration
0.4545443634067426	0.562686866180343	-0.10814250277360044	5	3	4	386
0.45817825023328473	0.5471527000274763	-0.08897444979419156	6	5	6	387
0.446551027095791	0.5577292653722525	-0.11117823827646156	2	3	2	388
0.429709662690911	0.5868081777056094	-0.15709851501469846	1	2	2	389
0.4783822354841281	0.5252843216318771	-0.04690208614774899	7	6	6	390
0.46965585459313086	0.5267631595328043	-0.05710730493967342	7	7	7	391
0.4664334195154832	0.5453461068338754	-0.07891268731839218	7	5	6	392
0.4588488542066188	0.5583901801639498	-0.099541325957331	5	4	4	393
0.4370683490202728	0.5369920241379189	-0.0999236751176461	2	7	5	394
0.44505011904783426	0.5670383437279145	-0.12198822468008025	2	2	1	395
0.4413946800114064	0.58190251234003	-0.14050783232862357	3	1	1	396
0.45391942158278575	0.5552609306504364	-0.1013415090676506	4	4	5	397
0.43960170299778145	0.5622313785956289	-0.12262967559784743	3	4	3	398
0.46301547901895496	0.5816054245521226	-0.11858994553316765	6	2	3	399
0.44876230921693355	0.5782748345534442	-0.12951252533651064	3	2	3	400
0.4604651018498519	0.5836672279417322	-0.1232021260918803	6	1	2	401
0.4774921026647501	0.556492322918167	-0.07900022025341685	7	4	7	402
0.4436747378795834	0.548384161396879	-0.10470942351729556	1	6	6	403
0.4599842756951875	0.5340939851091571	-0.07410970941396955	6	6	6	404
0.4478747321520309	0.559787824556644	-0.11191309240461311	4	4	3	405
0.45726479174537676	0.5573555886301894	-0.10009079688481265	6	4	4	406
0.4487396694702402	0.5641795651241401	-0.11543989565389995	3	3	2	407
0.46853072119080624	0.5443662676410103	-0.07583554645020402	7	7	7	408
0.4470101424725587	0.5363946197391546	-0.08938447726659587	3	7	7	409
0.4592528698340116	0.5601883278155935	-0.10093545798158188	6	4	6	410
0.45141933878112106	0.5231305566555754	-0.07171121787445434	4	7	6	411
0.48644132223464837	0.5745558012590255	-0.08811447902437713	7	3	7	412
0.4531891603279535	0.52804352205426	-0.0748543617263065	4	7	7	413
0.44842441603219785	0.5991530484135451	-0.15072863238134726	3	1	1	414
0.44009256917663353	0.5554192580788909	-0.11532668890225739	2	5	3	415
0.466151361205372	0.6071299272948695	-0.1409785660894975	6	1	2	416
0.4210200308323099	0.5778100842549508	-0.15679005342264096	2	2	2	417
0.43856358413486346	0.5858874797861241	-0.14732389565126064	2	1	1	418
0.45982134816416576	0.5862401659066248	-0.126418817742459	4	2	3	419
0.47770887374885856	0.5676613034066695	-0.08995242965781097	7	3	7	420
0.4493846133494185	0.5741607115271258	-0.1247760981777073	3	2	2	421
0.4650667637701917	0.5919900924471244	-0.12692332867693273	7	1	1	422
0.4563653432473057	0.5974434118589902	-0.14107806861168448	5	1	1	423
0.45771437035356055	0.5305110285129995	-0.07279665815943892	6	6	6	424
0.46617138572968597	0.574251694356761	-0.10808030862707507	7	1	3	425
0.47063860207689956	0.5628459427493645	-0.09220734067246494	6	4	6	426
0.4727117305002821	0.5196061251924337	-0.046894394692151564	6	6	7	427
0.4333031813282857	0.5646167661337583	-0.13131358480547262	2	3	3	428
0.4563792636759476	0.5669761521428351	-0.11059688846688753	4	2	3	429
0.4321322211695505	0.5180640432608578	-0.08593182209130723	2	7	7	430
0.4272826007306232	0.5323057263478476	-0.10502312561722438	2	7	4	431
0.4575823648656307	0.5639047413094118	-0.10632237644378112	6	3	3	432
0.45655234234259184	0.5338929728055076	-0.07734063046291578	6	6	6	433
0.4557641896324323	0.5673254795648972	-0.11156128993246489	5	3	4	434
0.442984276475429	0.5925528120915822	-0.1495685356161532	2	1	1	435
0.4597746236716198	0.5388299971388578	-0.07905537346723801	5	7	7	436
0.43725756264535587	0.5810056136360651	-0.1437480509907092	2	1	2	437
0.4660374001283439	0.5496018842033649	-0.08356448407502098	6	6	6	438
0.4847926682143449	0.6031668645750191	-0.1183741963606742	7	1	3	439
0.46282330676492184	0.5554560261764724	-0.09263271941155055	6	5	5	440
0.4657077698516503	0.5577208233697225	-0.09201305351807221	7	6	6	441
0.44597775184394095	0.5391908214334885	-0.09321306958954756	4	6	4	442
0.4488982177460001	0.5684122958989344	-0.1195140781529343	4	2	3	443
0.4509106499016258	0.5826336331453242	-0.1317229832436984	3	2	2	444
0.4842517596419574	0.5455318664156903	-0.06128010677373291	7	7	7	445
0.45264790889496614	0.5709486051323516	-0.11830069623738543	3	3	2	446
0.44489521228320106	0.5556058775016626	-0.11071066521846151	2	4	3	447
0.44885357324867364	0.587251411126143	-0.13839783787746934	3	1	1	448
0.42806277613742955	0.5723138449295201	-0.14425106879209054	1	2	1	449
0.42374882035197314	0.5335886879708469	-0.10983986761887377	1	6	3	450
0.4613055150847124	0.5463575247459435	-0.08505200966123105	6	6	6	451
0.45522863682257797	0.576447270487309	-0.12121863366473107	5	2	2	452
0.43490272053319234	0.556697332088695	-0.12179461155550264	2	5	3	453
0.4652679732863895	0.5237367286596316	-0.05846875537324209	7	7	7	454
0.43270406807588224	0.5981494490758132	-0.165445380999931	1	1	1	455
0.4514888723470559	0.5380645849097779	-0.08657571256272201	3	6	6	456
0.4668365260888006	0.5702736296327793	-0.10343710354397867	6	3	4	457
0.46337499439173546	0.5379841979515929	-0.07460920355985745	5	5	5	458
0.409840440420759	0.5770683363104957	-0.1672278958897367	1	1	1	459
0.467110884032336	0.5444859593126706	-0.0773750752803346	7	6	6	460
0.4265226331258095	0.5550449539705906	-0.1285223208447811	1	5	1	461
0.47488423963856813	0.5808595949457239	-0.1059753553071558	6	1	4	462
0.45402737453425995	0.5553681855447464	-0.10134081101048648	4	5	4	463
0.44045541972405594	0.551751422160441	-0.1112960024363851	1	6	5	464
0.440611640641805	0.5394742371070654	-0.09886259646526041	2	6	5	465
0.4766644541427326	0.5554436254482723	-0.07877917130553969	7	5	7	466
0.46206847228859127	0.5737879020081172	-0.11171942971952598	6	2	5	467
0.4624758172363389	0.5479026675302646	-0.08542685029392572	6	7	7	468
0.44106312351678023	0.5480127908823426	-0.10694966736556233	2	5	5	469
0.448125394306495	0.5335219099232567	-0.08539651561676165	3	7	6	470
0.4490063840493167	0.5463555701733042	-0.09734918612398746	4	5	4	471
0.45174571143062464	0.580809687652758	-0.12906397622213334	5	2	2	472
0.45159943380538325	0.5583296026518626	-0.10673016884647935	3	4	4	473
0.449650630448056	0.5208862419385784	-0.07123561149052238	3	7	7	474
0.44418881524062137	0.5373507335004171	-0.0931619182597957	2	7	6	475
0.4388991809346444	0.5739634538046023	-0.13506427286995792	1	2	2	476
0.45399828739469933	0.5783355555788333	-0.12433726818413399	5	2	2	477
0.46052551264783564	0.54895785766685	-0.08843234501901437	6	5	6	478
0.42596577430775134	0.5824798877284664	-0.15651411342071503	1	1	1	479
0.4452678173535348	0.5952012777955751	-0.14993346044204026	2	1	1	480
0.45101691759186247	0.5652052917166903	-0.11418837412482785	4	3	3	481
0.48597163078520533	0.5371750003537619	-0.051203369568556534	7	7	7	482
0.4902223742498566	0.5382438577295727	-0.04802148347971613	7	6	7	483
0.44087666398982617	0.5545086003426773	-0.11363193635285118	2	6	2	484
0.45326857832640033	0.5790402905916635	-0.12577171226526318	4	2	2	485
0.42348802373336447	0.5927332684930823	-0.1692452447597178	1	1	1	486
0.48453063264302093	0.5668170635338662	-0.08228643089084525	7	5	7	487
0.4869963105649379	0.5478334152515104	-0.060837104686572496	7	5	7	488
0.4537757569463397	0.5552842936921409	-0.10150853674580124	4	5	6	489
0.4688786695332949	0.5489614862310034	-0.0800828166977085	7	4	6	490
0.45069845220389115	0.5520618818860534	-0.10136342968216228	4	6	6	491
0.43174943182146713	0.5741356606656106	-0.14238622884414348	1	1	1	492
0.4449706563751779	0.5626346970296815	-0.11766404065450359	2	2	2	493
0.4412236699681677	0.5500535256159708	-0.10882985564780306	4	6	5	494
0.44196144515340324	0.565145741102081	-0.1231842959486778	1	3	3	495
0.44491862166489315	0.5686538458090521	-0.12373522414415894	2	4	2	496
0.4615310800474862	0.5528304910955882	-0.09129941104810202	5	5	5	497
0.4651073805298463	0.537798045801772	-0.07269066527192575	6	5	6	498
0.447521616168527	0.5484955030977973	-0.10097388692927028	2	7	6	499
0.45171623817796597	0.5536022913769134	-0.10188605319894745	5	6	5	500
0.4746553162724764	0.5785032433290072	-0.10384792705653073	6	2	4	501
0.4645026130873634	0.5808993773731717	-0.11639676428580825	7	2	5	502
0.41532225721337673	0.5551613707724525	-0.1398391135590758	1	4	1	503
0.45315080892809356	0.5923266264866014	-0.13917581755850783	5	1	2	504
0.44101333811835175	0.5340558433656181	-0.09304250524726632	1	7	6	505
0.44818508049380396	0.5510368127608348	-0.10285173226703087	4	6	4	506
0.4254959640719019	0.5709035367144765	-0.1454075726425746	1	4	1	507
0.47280647744292675	0.5815422875256934	-0.10873581008276662	7	2	4	508
0.44308665100963274	0.5556870182972685	-0.11260036728763578	2	3	4	509
0.45607124182747655	0.5510521038955607	-0.09498086206808415	6	4	6	510
0.4182507199707386	0.5455959964180565	-0.12734527644731786	1	6	1	511
0.453828765880737	0.5526896207557561	-0.09886085487501911	5	5	5	512
0.4829081435269853	0.5524777757137013	-0.06956963218671597	7	5	7	513
0.4370687798415822	0.5446026101896743	-0.10753383034809205	1	6	4	514
0.4446774546338363	0.5567419926274446	-0.11206453799360833	3	5	4	515
0.46272239733017784	0.5544006495853662	-0.09167825225518833	6	6	6	516
0.4404382888388313	0.5318880123630577	-0.09144972352422642	1	7	7	517
0.4287818495614902	0.531758201539145	-0.10297635197765481	1	6	5	518
0.454475151422705	0.5634726368190388	-0.1089974853963338	5	3	3	519
0.47404685351873266	0.5390228620173897	-0.06497600849865703	7	5	7	520
0.4307286122845457	0.5787560526608444	-0.14802744037629872	1	2	1	521
0.47550449352741886	0.5804602095082865	-0.10495571598086761	6	2	5	522
0.45496271530756016	0.5125078360977946	-0.05754512079023444	4	7	7	523
0.47166599615249316	0.5724088194539146	-0.10074282330142148	7	2	6	524
0.462791678962113	0.5495040668741037	-0.08671238791199071	7	6	7	525
0.4578633220315822	0.5791264920399175	-0.12126317000833531	6	1	2	526
0.47102876532643373	0.5476471495209534	-0.07661838419451966	7	5	7	527
0.44725308220505944	0.6014578665436769	-0.1542047843386175	3	1	1	528
0.44470255962420835	0.5390160911454853	-0.09431353152127697	4	7	7	529
0.484083674983437	0.5880380043522132	-0.10395432936877619	6	1	4	530
0.4545556987099912	0.5576053128686946	-0.10304961415870345	5	5	5	531
0.4602996824143245	0.5796753687189984	-0.11937568630467388	4	2	3	532
0.4346095604354	0.5638585863793869	-0.1292490259439869	2	4	2	533
0.45638661536349023	0.5782119430560403	-0.12182532769255006	6	2	4	534
0.47576408714028456	0.5583321732836876	-0.082568086143403	7	4	6	535
0.4442683641931568	0.5295926652779156	-0.0853243010847588	2	7	6	536
0.4455467382772798	0.5580936174923603	-0.1125468792150805	3	5	5	537
0.4555185812478211	0.5080045319986181	-0.052485950750796984	6	7	7	538
0.4441672139704915	0.5534676325942822	-0.1093004186237907	2	5	3	539
0.4537853852850891	0.5624852714704303	-0.10869988618534115	4	3	4	540
0.4279305302465428	0.6008049137194768	-0.17287438347293393	1	1	1	541
0.4637817848344256	0.5540891992939966	-0.09030741445957097	7	4	5	542
0.45303871886691494	0.6073905592855017	-0.15435184041858674	4	1	1	543
0.4242382032624668	0.5477886199226377	-0.12355041666017091	2	6	1	544
0.4421518339278155	0.5106448420676024	-0.06849300813978693	1	6	6	545
0.4226251875061425	0.543474957530124	-0.1208497700239815	1	7	3	546
0.44480216686394325	0.5411411362432641	-0.09633896937932085	2	6	6	547
0.45864195404653924	0.5302679655173622	-0.07162601147082298	6	7	7	548
0.46037179992908517	0.565664072657374	-0.10529227272828878	7	4	4	549
0.420883132091364	0.5628623699214402	-0.1419792378300762	1	3	2	550
0.4395909799360094	0.5551904166922247	-0.11559943675621531	1	4	4	551
0.443961851173012	0.5533076276890128	-0.10934577651600075	4	5	4	552
0.43978664758158303	0.5538946721059157	-0.11410802452433266	3	5	3	553
0.4392133050643276	0.5665471737245172	-0.12733386866018964	3	2	2	554
0.4666986009457417	0.5545727364086755	-0.08787413546293382	7	4	6	555
0.46252580651874214	0.5641206694961458	-0.10159486297740367	5	3	4	556
0.43560847662326013	0.5551597715376868	-0.11955129491442668	2	3	2	557
0.4447086797014366	0.5111490689581368	-0.0664403892567002	2	7	7	558
0.46944861831083656	0.5370246748756182	-0.06757605656478166	7	7	7	559
0.4562392013494447	0.6066670346875687	-0.15042783333812398	4	1	1	560
0.46117138926220297	0.5817569673831473	-0.12058557812094434	6	1	2	561
0.4522060500443604	0.5649183587441773	-0.11271230869981691	5	2	4	562
0.4736280477898182	0.5281797054125384	-0.05455165762272024	6	6	7	563
0.464328777025407	0.5699173875146963	-0.10558861048928936	7	2	4	564
0.43714522936080213	0.5233841266606387	-0.08623889729983658	2	7	6	565
0.44572963939230253	0.5341105972880946	-0.08838095789579209	3	7	6	566
0.4482044678631305	0.5697009164139215	-0.121496448550791	4	2	1	567
0.4775547662611863	0.5315770383659497	-0.0540222721047634	7	7	7	568
0.47422962118084544	0.5568497982094001	-0.08262017702855462	7	5	7	569
0.43321030319170206	0.543923725411447	-0.1107134222197449	1	7	4	570
0.47009095848480714	0.5639833633095906	-0.0938924048247835	6	3	6	571
0.45393198669687757	0.5340743619004403	-0.08014237520356277	5	7	5	572
0.4436921753437967	0.5555070960798357	-0.11181492073603905	4	5	4	573
0.46425686683414824	0.5640707213100482	-0.09981385447589997	6	3	6	574
0.4475071360567996	0.519076979107836	-0.07156984305103642	3	7	7	575
0.45984664681571547	0.5484470105459889	-0.08860036373027341	5	4	6	576
0.4416273281984697	0.5457740662484867	-0.10414673805001695	1	5	3	577
0.4732375744512986	0.581133196943933	-0.10789562249263435	7	1	3	578
0.44788820290879444	0.5804821917081548	-0.1325939887993604	4	1	1	579
0.46150462990160257	0.5521566234541224	-0.09065199355251985	6	5	6	580
0.4570626494540808	0.5457227611644904	-0.08866011171040955	5	7	7	581
0.4833210766660133	0.5636880578080828	-0.08036698114206953	7	3	7	582
0.44271936065626005	0.5959024855169707	-0.15318312486071062	4	1	1	583
0.4601259400982156	0.5700307948748904	-0.10990485477667478	5	3	4	584
0.441272581992237	0.5733025977095308	-0.13203001571729384	1	2	2	585
0.4444648534718216	0.529838749087971	-0.08537389561614944	3	7	6	586
0.44148701423636016	0.5929142563509535	-0.15142724211459335	3	1	1	587
0.4340028540465252	0.551837515242857	-0.11783466119633174	1	5	2	588
0.45412107159034293	0.5796119298109261	-0.1254908582205832	5	2	1	589
0.4608760094340801	0.5273013798736473	-0.06642537043956726	7	6	7	590
0.4476366149553241	0.5255846624480213	-0.07794804749269718	3	7	7	591
0.4837981586305851	0.5924978927870066	-0.10869973415642148	7	1	3	592
0.4577662187155358	0.5899496188288419	-0.1321834001133061	5	1	2	593
0.4247852171387944	0.5820288471166365	-0.15724362997784208	1	1	1	594
0.46117583350614366	0.5189435800569024	-0.05776774655075878	5	7	7	595
0.4327637436384584	0.5713873990813063	-0.13862365544284794	1	3	2	596
0.47018356980473175	0.6002567873354138	-0.13007321753068202	6	1	2	597
0.4991154284387531	0.5539222317999143	-0.05480680336116117	7	6	7	598
0.43516025422448135	0.5764288294145675	-0.14126857519008618	2	2	1	599
0.4493728001303573	0.5477568494646354	-0.09838404933427813	4	5	5	600
0.4669121151516763	0.6033985215758841	-0.13648640642420784	7	1	2	601
0.4322932041186554	0.5620915153199341	-0.12979831120127866	1	5	4	602
0.4362244976869565	0.562546545009087	-0.12632204732213048	2	3	3	603
0.4473226210846538	0.5820591143050375	-0.13473649322038372	5	2	2	604
0.4634711390376652	0.5522946635321849	-0.08882352449451975	7	6	7	605
0.49486442094717104	0.5373679683559602	-0.0425035474087892	7	5	6	606
0.4565496501064241	0.6037396701325725	-0.14719002002614834	5	1	1	607
0.4610969977461065	0.5598463477665029	-0.09874935002039636	5	3	4	608
0.44271934059637236	0.5732698653516481	-0.1305505247552758	2	2	1	609
0.4660882266431146	0.5503386804928792	-0.08425045384976454	7	4	7	610
0.4692075848320492	0.5755164879249978	-0.10630890309294855	5	2	4	611
0.4439702835269536	0.5602265478329904	-0.1162562643060368	2	4	3	612
0.4492413109710051	0.5495478521849145	-0.10030654121390942	2	6	6	613
0.4563613734406364	0.5732510302182894	-0.116889656777653	4	1	3	614
0.4854161203246875	0.5506246898827765	-0.06520856955808896	7	5	7	615
0.4527941816201216	0.5464267444046725	-0.09363256278455095	4	5	5	616
0.4515517468344603	0.5537822955519862	-0.1022305487175259	4	6	4	617
0.4279941592688745	0.5830693335275174	-0.15507517425864292	1	2	2	618
0.43890721471931704	0.577099031437005	-0.138191816717688	2	3	1	619
0.44646825499587883	0.5304612588468965	-0.08399300385101771	3	7	7	620
0.467980647362336	0.5620104078357794	-0.09402976047344336	6	3	5	621
0.45758994958938	0.5579702228863095	-0.1003802732969295	5	3	5	622
0.4290372975583723	0.5477641666937294	-0.11872686913535713	1	5	2	623
0.45672628409916405	0.5790258200585623	-0.12229953595939824	4	1	3	624
0.45118610273972604	0.5473079505466646	-0.09612184780693855	5	6	6	625
0.43065129949570835	0.5361667821486631	-0.10551548265295474	1	7	5	626
0.4719759209395699	0.5408036785688051	-0.06882775762923515	7	6	7	627
0.4409207568201047	0.579550770363137	-0.13863001354303228	3	3	3	628
0.43255473910155556	0.5576151545223138	-0.12506041542075824	1	4	2	629
0.47085564272351077	0.5551112482735715	-0.08425560555006073	7	5	6	630
0.4221372281155593	0.5493418465868725	-0.12720461847131315	1	6	3	631
0.4415041324669113	0.6165540182166418	-0.17504988574973052	2	1	1	632
0.43165699084717235	0.5865810138031883	-0.15492402295601593	1	1	1	633
0.42945463165230846	0.5593246395583866	-0.12987000790607817	2	4	2	634
0.4500075823762212	0.5577208724548836	-0.10771329007866237	4	5	4	635
0.457919698555358	0.5676630450032804	-0.10974334644792233	4	2	4	636
0.4624939143582146	0.5221714878086291	-0.05967757345041452	5	7	7	637
0.44313734992656917	0.5491218840876494	-0.10598453416108022	3	4	5	638
0.4404292259259358	0.5580635410687337	-0.11763431514279787	2	3	4	639
0.4744856922301751	0.5681192974816105	-0.09363360525143538	7	3	5	640
0.4723670638325512	0.5618516488461784	-0.08948458501362722	7	4	6	641
0.4375313120243686	0.5339622424574779	-0.0964309304331093	1	7	4	642
0.43119337740963926	0.5750018683261798	-0.14380849091654058	2	2	2	643
0.45397582988039453	0.5433388514871702	-0.08936302160677567	5	7	7	644
0.4510217156791896	0.5585189187811226	-0.107497203101933	4	4	3	645
0.46945187941662897	0.5784143491968159	-0.10896246978018692	6	2	3	646
0.4430165599217672	0.5483060997277691	-0.10528953980600192	1	5	4	647
0.4381504754721501	0.5356315439161125	-0.09748106844396237	2	7	6	648
0.4401865948294274	0.5812846494244378	-0.1410980545950104	3	2	1	649
0.4459044618333606	0.5699781370675433	-0.12407367523418272	3	1	3	650
0.4291174448653037	0.5453858668440287	-0.116268421978725	1	7	2	651
0.4553340388672489	0.5562700176159686	-0.10093597874871973	5	4	4	652
0.4678786742073582	0.5528079361251305	-0.08492926191777228	7	4	6	653
0.4661392959360678	0.5698585143382611	-0.10371921840219328	6	2	3	654
0.47710131002579836	0.5484179984732337	-0.07131668844743533	7	6	7	655
0.46130463653030934	0.5401722170349376	-0.07886758050462822	6	7	7	656
0.4443345897959092	0.5608583959361089	-0.11652380614019969	3	4	3	657
0.445292575289764	0.55946354837203	-0.11417097308226604	3	4	3	658
0.4568365046159839	0.5314419942094989	-0.07460548959351498	6	7	7	659
0.4594698146915206	0.5391651341508128	-0.0796953194592922	5	6	6	660
0.450056683206957	0.5815057583406784	-0.1314490751337214	4	1	2	661
0.4701675679699657	0.5512682969378967	-0.08110072896793097	7	6	7	662
0.451314686878952	0.5499464600251209	-0.09863177314616894	4	6	6	663
0.4304512148745447	0.5540257766903686	-0.12357456181582388	3	6	3	664
0.4672050755945973	0.5538078651135864	-0.08660278951898909	5	5	5	665
0.4696641357563368	0.5793384336685831	-0.10967429791224625	7	2	4	666
0.4710554323198297	0.5491038639227167	-0.07804843160288699	7	5	7	667
0.45953174627408233	0.5683867904845306	-0.10885504421044823	5	3	4	668
0.4626902394357611	0.567030173245666	-0.10433993380990486	6	4	5	669
0.45077648662829184	0.5295378025973596	-0.07876131596906777	5	7	6	670
0.43106974875577847	0.5592960750939973	-0.1282263263382188	1	4	2	671
0.46669222853114717	0.556021986390876	-0.0893297578597288	7	5	6	672
0.44478142584635527	0.5504253418042119	-0.1056439159578566	2	6	3	673
0.4374708027911743	0.5981337267947372	-0.1606629240035629	2	1	1	674
0.43917576997119384	0.5750180552708014	-0.13584228529960757	2	2	2	675
0.4540255011658362	0.5604479066212448	-0.1064224054554086	4	4	3	676
0.4598161402584833	0.568027226917125	-0.10821108665864176	5	2	3	677
0.4484016247985597	0.5769738350509307	-0.12857221025237098	4	1	1	678
0.45647550143192084	0.5419549384998755	-0.08547943706795469	5	7	7	679
0.4425233502939012	0.5209783331707164	-0.07845498287681518	2	7	7	680
0.41810329920534145	0.5604455372160314	-0.14234223801068996	1	3	1	681
0.46435280204534163	0.5581357824116175	-0.09378298036627591	7	4	5	682
0.44773289376922376	0.579803114893883	-0.13207022112465927	3	1	1	683
0.44638693925934336	0.5708591623031027	-0.12447222304375938	2	1	1	684
0.4397899781406902	0.5651696262012567	-0.12537964806056645	1	3	2	685
0.42922881032686055	0.5769583893612926	-0.14772957903443207	1	2	1	686
0.44309291473937723	0.5680250571356581	-0.12493214239628087	2	2	2	687
0.44257248063525	0.5581470235038679	-0.1155745428686179	2	5	3	688
0.46619550515496044	0.5605909482049537	-0.09439544304999326	7	4	6	689
0.4519794750265762	0.5394272439315736	-0.08744776890499739	5	7	7	690
0.4647469035706523	0.5342717874717539	-0.06952488390110156	6	7	7	691
0.46743068242080166	0.5626281812201874	-0.09519749879938577	7	3	6	692
0.4473661996150819	0.5775631587586991	-0.13019695914361723	3	3	3	693
0.4774249688245326	0.555112029151859	-0.07768706032732636	7	4	7	694
0.42896264392683886	0.5767107550339886	-0.14774811110714975	2	1	1	695
0.4503073030096298	0.5653720847510065	-0.11506478174137674	4	3	3	696
0.45855047996011283	0.5735838945601416	-0.11503341460002875	5	3	5	697
0.43688475977939556	0.5852004255333889	-0.14831566575399335	1	1	1	698
0.47054626961636636	0.5486808004721062	-0.07813453085573985	7	5	7	699
0.46893344737879156	0.5469952718165769	-0.07806182443778537	7	5	5	700
0.46046466957834326	0.5646263486686034	-0.10416167909026014	5	2	4	701
0.4739553318133419	0.5778382509557154	-0.10388291914237352	7	1	5	702
0.4726519159362088	0.5747389859934532	-0.10208707005724438	7	3	6	703
0.46065512539016285	0.561620346460337	-0.10096522107017414	5	4	6	704
0.4377288293696421	0.5445402311343029	-0.10681140176466086	2	6	4	705
0.45853409999389283	0.5678611095955197	-0.10932700960162689	7	2	3	706
0.4679613830729288	0.5372059952305865	-0.06924461215765776	6	6	6	707
0.4901168922162395	0.5597032590550934	-0.06958636683885394	7	5	7	708
0.48578495441379305	0.5421649820703829	-0.05638002765658984	7	5	7	709
0.4440458465341936	0.5193920688706901	-0.07534622233649652	2	7	6	710
0.47146586316283207	0.570653517093818	-0.09918765393098589	6	2	6	711
0.46464163283538246	0.5758798862735282	-0.1112382534381457	7	1	4	712
0.45366306690208613	0.5970229997077985	-0.14335993280571235	4	1	1	713
0.4825895217738836	0.5514283798614875	-0.06883885808760393	7	6	7	714
0.4609190523248309	0.5343568967367044	-0.07343784441187351	7	7	7	715
0.4374285964797234	0.5484938764600548	-0.11106527998033139	2	6	3	716
0.4414835533967907	0.5264304348943959	-0.08494688149760521	3	7	7	717
0.46791544164010496	0.5530706813297991	-0.08515523968969413	6	6	7	718
0.45024776925272686	0.5589879424339042	-0.10874017318117729	5	4	3	719
0.44782137632929286	0.5361402667837237	-0.08831889045443087	4	7	6	720
0.45589453167554866	0.5455082021538894	-0.08961367047834073	5	5	6	721
0.46266011608249996	0.6001167378573531	-0.13745662177485313	6	1	1	722
0.4760108135336484	0.5344608010878957	-0.05844998755424735	6	6	6	723
0.4714234374207343	0.5599697454319403	-0.08854630801120605	7	4	5	724
0.43723688275101946	0.5035751130906431	-0.0663382303396236	1	7	7	725
0.4415949888399514	0.5595831920927464	-0.11798820325279502	1	5	2	726
0.42060370689637855	0.5421389324312594	-0.12153522553488089	1	5	2	727
0.4503799646064824	0.5378460617215279	-0.08746609711504555	2	6	6	728
0.4400277541182401	0.5640140196162631	-0.123986265498023	1	3	2	729
0.44590349146692826	0.5898843761825419	-0.1439808847156136	2	1	1	730
0.4535383355373331	0.5649962669420696	-0.11145793140473653	4	3	4	731
0.41444715001496735	0.566039165173858	-0.15159201515889065	1	3	2	732
0.41386993792850213	0.5560561600568652	-0.14218622212836307	1	4	2	733
0.4740992889862092	0.5368260422019026	-0.06272675321569338	7	6	6	734
0.4555080303583721	0.5565252802135714	-0.10101724985519928	3	4	3	735
0.46438391511812677	0.5528569665779921	-0.08847305145986534	4	5	5	736
0.4652988187264511	0.5723569886813333	-0.10705816995488221	6	2	4	737
0.45336814108102996	0.6085267777504703	-0.1551586366694403	3	1	1	738
0.4562793987770899	0.5483819465067509	-0.09210254772966098	4	6	6	739
0.4657231806981148	0.5709845577754588	-0.10526137707734395	7	3	5	740
0.45269330538765284	0.5449283493379051	-0.09223504395025228	5	7	6	741
0.4420377013430911	0.5558531287522718	-0.11381542740918066	2	4	3	742
0.44849228278139275	0.5710454431010582	-0.12255316031966546	3	3	4	743
0.4593753772860769	0.5497514662515055	-0.09037608896542859	6	5	5	744
0.4675070093109117	0.5377681272129922	-0.07026111790208045	6	6	7	745
0.48627893934328015	0.5586318573574379	-0.07235291801415777	7	4	6	746
0.4687971688933786	0.5234144088831951	-0.054617239989816546	6	7	7	747
0.4535917718354356	0.5605345570006496	-0.106942785165214	4	4	4	748
0.4432508394042685	0.5817754555680764	-0.1385246161638079	1	3	2	749
0.4234548517625308	0.5708467095948896	-0.1473918578323588	1	3	2	750
0.47011195171649506	0.5419385188311516	-0.07182656711465657	7	6	6	751
0.4223131328428264	0.5844239233054391	-0.16211079046261273	1	2	1	752
0.44231034698662575	0.5793247779173482	-0.1370144309307224	3	1	1	753
0.4550787260981279	0.5678182059875961	-0.11273947988946825	5	1	3	754
0.4315873551980139	0.5735303199973273	-0.1419429647993134	1	2	1	755
0.4487218158954223	0.5751379017069644	-0.12641608581154212	4	2	2	756
0.4444426428738288	0.5709509655780083	-0.1265083227041795	2	3	3	757
0.46891115402188743	0.5404790149643571	-0.0715678609424697	6	7	6	758
0.45934589202808307	0.5882067494237585	-0.12886085739567543	6	1	2	759
0.4349619611073249	0.5589463815381858	-0.12398442043086089	1	4	3	760
0.4328558307115589	0.5585546715941502	-0.12569884088259126	2	5	2	761
0.45753964280778847	0.5767884377426016	-0.11924879493481311	5	1	2	762
0.47137707207482155	0.5362417830792814	-0.06486471100445984	7	7	7	763
0.4346795285108125	0.5649534547715617	-0.13027392626074918	1	3	2	764
0.47626538142390734	0.5877594759697978	-0.11149409454589049	7	1	4	765
0.4565694712068981	0.5468736137084163	-0.09030414250151814	5	6	7	766
0.46089719140575913	0.5639625852893384	-0.10306539388357927	6	3	5	767
0.4555433108503066	0.536901563355336	-0.08135825250502943	6	7	7	768
0.42660809013297407	0.5507797872685027	-0.12417169713552867	1	7	2	769
0.4611395472894827	0.5572401263551816	-0.09610057906569891	6	6	6	770
0.44267024706202013	0.5887054161841353	-0.14603516912211517	2	1	1	771
0.45744024335916267	0.5328726975422169	-0.07543245418305422	4	7	7	772
0.4602580436200362	0.555273849175441	-0.09501580555540479	6	5	6	773
